position.x,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,return_tds,return_tds_sd,dst_int,dst_int_sd,dst_fum_rec,dst_fum_rec_sd,dst_sacks,dst_sacks_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,idp_solo,idp_solo_sd,idp_asst,idp_asst_sd,idp_pd,idp_pd_sd,idp_int,idp_int_sd,idp_fum_force,idp_fum_force_sd,idp_fum_rec,idp_fum_rec_sd,idp_td,idp_td_sd,first_name,last_name,team,position.y,age,exp
RB,17061,average,NA,NA,NA,NA,NA,NA,110.53333333333333,68.79137542841642,0.5666666666666667,0.5131601439446883,0,0,6.166666666666667,5.9651767227244274,42.13333333333333,39.271533371302596,0.03333333333333333,0.05773502691896258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeQuint,Allen,JAC,RB,21,-5
RB,17061,robust,NA,NA,NA,NA,NA,NA,103.4,31.727639999999997,0.6,0.44478000000000006,0,0,5.5,2.2239,37.95,16.901639999999997,0.025,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeQuint,Allen,JAC,RB,21,-5
RB,17061,weighted,NA,NA,NA,NA,NA,NA,136.5422077922078,75.66042558696059,0.5097402597402597,0.7071067811865475,0,0,7.607142857142857,7.7781745930520225,51.21103896103896,51.61879502661797,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeQuint,Allen,JAC,RB,21,-5
RB,14852,average,NA,NA,NA,NA,NA,NA,260.28,159.07165680912487,0.96,0.08944271909999157,0,0,17.919999999999998,7.388639928972043,141.24,59.23586751285069,0.3453093227756905,0.41986031197314977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Antonio,Gibson,NEP,RB,27,0
RB,14852,robust,NA,NA,NA,NA,NA,NA,271,202.22664,1,0,0,0,17.6,5.6338800000000004,141,57.52488000000001,0.25,0.33587800973619364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Antonio,Gibson,NEP,RB,27,0
RB,14852,weighted,NA,NA,NA,NA,NA,NA,265.7014388489208,183.90869008161738,0.9489208633093523,0.10079831020734194,0,0,17.79568345323741,8.352186440002766,139.42625899280574,67.58464331151721,0.2782671329909772,0.4575167654411814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Antonio,Gibson,NEP,RB,27,0
RB,15271,average,NA,NA,NA,NA,NA,NA,287.15,81.81225458328355,1.8,0.28284271247461895,0,0,10.15,2.616295090390225,61.7,15.980613254815974,0.15,0.21213203435596426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khalil,Herbert,NYJ,RB,27,-1
RB,15271,robust,NA,NA,NA,NA,NA,NA,287.15,85.76840999999999,1.8,0.2965199999999999,0,0,10.15,2.7428099999999995,61.7,16.75338,0.15,0.22238999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khalil,Herbert,NYJ,RB,27,-1
RB,15271,weighted,NA,NA,NA,NA,NA,NA,345,NA,2,NA,0,NA,12,NA,73,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khalil,Herbert,NYJ,RB,27,-1
RB,15720,average,NA,NA,NA,NA,NA,NA,126.2,36.27285486420941,1.0666666666666667,0.2081665999466133,0.5,0.19999999999999998,6.3,3.609709129556009,52.93333333333333,15.837087274285423,0.7087868480725623,0.2133160447333681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hassan,Haskins,LAC,RB,26,-2
