season,week,game_id,player,pfr_player_id,position,team,opponent,receptions,targets,team_pass_attempts,team_dropbacks,target_share,targets_per_dropback,wow_target_share_change
2025,1,2025_01_TB_ATL,Tez Johnson,00-0040237,WR,TB,ATL,0,1,32,38.0,0.03125,0.02631578947368421,
2025,1,2025_01_TEN_DEN,Tony Pollard,00-0035261,RB,TEN,DEN,1,1,28,41.0,0.03571428571428571,0.024390243902439025,
2025,1,2025_01_TEN_DEN,Chig Okonkwo,00-0037809,TE,TEN,DEN,3,4,28,41.0,0.14285714285714285,0.0975609756097561,
2025,1,2025_01_TEN_DEN,Gunnar Helm,00-0040584,TE,TEN,DEN,1,2,28,41.0,0.07142857142857142,0.04878048780487805,
2025,1,2025_01_TEN_DEN,Bryce Oliver,00-0039650,WR,TEN,DEN,1,1,28,41.0,0.03571428571428571,0.024390243902439025,
2025,1,2025_01_TEN_DEN,Calvin Ridley,00-0034837,WR,TEN,DEN,4,8,28,41.0,0.2857142857142857,0.1951219512195122,
2025,1,2025_01_TEN_DEN,Chimere Dike,00-0040705,WR,TEN,DEN,0,1,28,41.0,0.03571428571428571,0.024390243902439025,
2025,1,2025_01_TEN_DEN,Elic Ayomanor,00-0040170,WR,TEN,DEN,2,7,28,41.0,0.25,0.17073170731707318,
2025,1,2025_01_TEN_DEN,Tyler Lockett,00-0032211,WR,TEN,DEN,0,1,28,41.0,0.03571428571428571,0.024390243902439025,
2025,1,2025_01_NYG_WAS,Austin Ekeler,00-0033699,RB,WAS,NYG,3,3,30,41.0,0.1,0.07317073170731707,
2025,1,2025_01_NYG_WAS,Jacory Croskey-Merritt,00-0040242,RB,WAS,NYG,0,1,30,41.0,0.03333333333333333,0.024390243902439025,
2025,1,2025_01_NYG_WAS,Zach Ertz,00-0030061,TE,WAS,NYG,3,5,30,41.0,0.16666666666666666,0.12195121951219512,
2025,1,2025_01_NYG_WAS,Chris Moore,00-0032398,WR,WAS,NYG,1,1,30,41.0,0.03333333333333333,0.024390243902439025,
2025,1,2025_01_NYG_WAS,Deebo Samuel Sr.,00-0035719,WR,WAS,NYG,7,10,30,41.0,0.3333333333333333,0.24390243902439024,
2025,1,2025_01_NYG_WAS,Jaylin Lane,00-0040164,WR,WAS,NYG,1,2,30,41.0,0.06666666666666667,0.04878048780487805,
2025,1,2025_01_NYG_WAS,Noah Brown,00-0033591,WR,WAS,NYG,2,3,30,41.0,0.1,0.07317073170731707,
2025,1,2025_01_NYG_WAS,Terry McLaurin,00-0035659,WR,WAS,NYG,2,4,30,41.0,0.13333333333333333,0.0975609756097561,
2025,2,2025_02_CAR_ARI,James Conner,00-0033553,RB,ARI,CAR,1,1,25,30.0,0.04,0.03333333333333333,-0.09793103448275861
2025,2,2025_02_CAR_ARI,Trey Benson,00-0039921,RB,ARI,CAR,4,6,25,30.0,0.24,0.2,0.20551724137931032
2025,2,2025_02_CAR_ARI,Elijah Higgins,00-0039041,TE,ARI,CAR,2,3,25,30.0,0.12,0.1,0.051034482758620686
2025,2,2025_02_CAR_ARI,Trey McBride,00-0037744,TE,ARI,CAR,6,7,25,30.0,0.28,0.23333333333333334,-0.03034482758620688
2025,2,2025_02_CAR_ARI,Greg Dortch,00-0035500,WR,ARI,CAR,1,1,25,30.0,0.04,0.03333333333333333,0.005517241379310346
2025,2,2025_02_CAR_ARI,Marvin Harrison Jr.,00-0039849,WR,ARI,CAR,2,5,25,30.0,0.2,0.16666666666666666,-0.006896551724137917
2025,2,2025_02_CAR_ARI,Michael Wilson,00-0038559,WR,ARI,CAR,1,2,25,30.0,0.08,0.06666666666666667,-0.05793103448275862
2025,2,2025_02_ATL_MIN,Bijan Robinson,00-0038542,RB,ATL,MIN,3,5,21,27.0,0.23809523809523808,0.18518518518518517,0.07142857142857142
2025,2,2025_02_ATL_MIN,Tyler Allgeier,00-0037263,RB,ATL,MIN,1,1,21,27.0,0.047619047619047616,0.037037037037037035,
2025,2,2025_02_ATL_MIN,Kyle Pitts,00-0036970,TE,ATL,MIN,4,5,21,27.0,0.23809523809523808,0.18518518518518517,0.047619047619047616
2025,2,2025_02_ATL_MIN,Darnell Mooney,00-0036309,WR,ATL,MIN,2,4,21,27.0,0.19047619047619047,0.14814814814814814,
2025,2,2025_02_ATL_MIN,Drake London,00-0037238,WR,ATL,MIN,3,4,21,27.0,0.19047619047619047,0.14814814814814814,-0.16666666666666669
2025,2,2025_02_ATL_MIN,Ray-Ray McCloud,00-0034407,WR,ATL,MIN,0,2,21,27.0,0.09523809523809523,0.07407407407407407,-0.023809523809523808
2025,2,2025_02_CLE_BAL,Justice Hill,00-0034975,RB,BAL,CLE,3,3,29,36.0,0.10344827586206896,0.08333333333333333,-0.0018148820326678722
2025,2,2025_02_CLE_BAL,Mark Andrews,00-0034753,TE,BAL,CLE,1,3,29,36.0,0.10344827586206896,0.08333333333333333,0.050816696914700546
2025,2,2025_02_CLE_BAL,Zaire Mitchell-Paden,00-0037340,TE,BAL,CLE,0,1,29,36.0,0.034482758620689655,0.027777777777777776,
2025,2,2025_02_CLE_BAL,DeAndre Hopkins,00-0030564,WR,BAL,CLE,2,2,29,36.0,0.06896551724137931,0.05555555555555555,-0.03629764065335753
2025,2,2025_02_CLE_BAL,Devontez Walker,00-0039792,WR,BAL,CLE,2,2,29,36.0,0.06896551724137931,0.05555555555555555,
2025,2,2025_02_CLE_BAL,Rashod Bateman,00-0036550,WR,BAL,CLE,2,4,29,36.0,0.13793103448275862,0.1111111111111111,-0.07259528130671505
2025,2,2025_02_CLE_BAL,Tylan Wallace,00-0036630,WR,BAL,CLE,2,2,29,36.0,0.06896551724137931,0.05555555555555555,
2025,2,2025_02_CLE_BAL,Zay Flowers,00-0039064,WR,BAL,CLE,7,11,29,36.0,0.3793103448275862,0.3055555555555556,-0.09437386569872958
2025,2,2025_02_BUF_NYJ,James Cook,00-0037248,RB,BUF,NYJ,1,1,27,32.0,0.037037037037037035,0.03125,-0.071658615136876
2025,2,2025_02_BUF_NYJ,Ty Johnson,00-0035537,RB,BUF,NYJ,0,1,27,32.0,0.037037037037037035,0.03125,-0.006441223832528181
2025,2,2025_02_BUF_NYJ,Dalton Kincaid,00-0038933,TE,BUF,NYJ,4,6,27,32.0,0.2222222222222222,0.1875,0.13526570048309178
2025,2,2025_02_BUF_NYJ,Dawson Knox,00-0035689,TE,BUF,NYJ,2,5,27,32.0,0.18518518518518517,0.15625,0.14170692431561996
2025,2,2025_02_BUF_NYJ,Jackson Hawes,00-0040194,TE,BUF,NYJ,1,1,27,32.0,0.037037037037037035,0.03125,0.015297906602254427
2025,2,2025_02_BUF_NYJ,Elijah Moore,00-0036980,WR,BUF,NYJ,1,1,27,32.0,0.037037037037037035,0.03125,0.015297906602254427
2025,2,2025_02_BUF_NYJ,Josh Palmer,00-0036988,WR,BUF,NYJ,2,3,27,32.0,0.1111111111111111,0.09375,-0.08454106280193238
2025,2,2025_02_BUF_NYJ,Keon Coleman,00-0039901,WR,BUF,NYJ,3,3,27,32.0,0.1111111111111111,0.09375,-0.1280193236714976
2025,2,2025_02_BUF_NYJ,Khalil Shakir,00-0037261,WR,BUF,NYJ,1,2,27,32.0,0.07407407407407407,0.0625,-0.12157809983896942
2025,2,2025_02_BUF_NYJ,Tyrell Shavers,00-0038679,WR,BUF,NYJ,0,2,27,32.0,0.07407407407407407,0.0625,
2025,2,2025_02_CAR_ARI,Chuba Hubbard,00-0036555,RB,CAR,ARI,5,6,55,62.0,0.10909090909090909,0.0967741935483871,-0.033766233766233764
2025,2,2025_02_CAR_ARI,Rico Dowdle,00-0036139,RB,CAR,ARI,1,1,55,62.0,0.01818181818181818,0.016129032258064516,-0.06753246753246753
2025,2,2025_02_CAR_ARI,Trevor Etienne,00-0040644,RB,CAR,ARI,1,1,55,62.0,0.01818181818181818,0.016129032258064516,
2025,2,2025_02_CAR_ARI,Ja'Tavion Sanders,00-0039356,TE,CAR,ARI,7,9,55,62.0,0.16363636363636364,0.14516129032258066,0.07792207792207792
2025,2,2025_02_CAR_ARI,Mitchell Evans,00-0040187,TE,CAR,ARI,1,1,55,62.0,0.01818181818181818,0.016129032258064516,
2025,2,2025_02_CAR_ARI,Tommy Tremble,00-0037005,TE,CAR,ARI,3,3,55,62.0,0.05454545454545454,0.04838709677419355,0.025974025974025972
2025,2,2025_02_CAR_ARI,Brycen Tremayne,00-0038840,WR,CAR,ARI,3,5,55,62.0,0.09090909090909091,0.08064516129032258,
2025,2,2025_02_CAR_ARI,Hunter Renfrow,00-0034983,WR,CAR,ARI,7,9,55,62.0,0.16363636363636364,0.14516129032258066,-0.007792207792207795
2025,2,2025_02_CAR_ARI,Tetairoa McMillan,00-0040124,WR,CAR,ARI,6,10,55,62.0,0.18181818181818182,0.16129032258064516,-0.0753246753246753
2025,2,2025_02_CAR_ARI,Xavier Legette,00-0039342,WR,CAR,ARI,1,8,55,62.0,0.14545454545454545,0.12903225806451613,-0.054545454545454564
2025,2,2025_02_CHI_DET,D'Andre Swift,00-0036275,RB,CHI,DET,3,3,33,45.0,0.09090909090909091,0.06666666666666667,-0.05194805194805194
2025,2,2025_02_CHI_DET,Kyle Monangai,00-0040236,RB,CHI,DET,1,3,33,45.0,0.09090909090909091,0.06666666666666667,0.062337662337662345
2025,2,2025_02_CHI_DET,Cole Kmet,00-0036290,TE,CHI,DET,2,2,33,45.0,0.06060606060606061,0.044444444444444446,-0.053679653679653674
2025,2,2025_02_CHI_DET,Colston Loveland,00-0040126,TE,CHI,DET,0,1,33,45.0,0.030303030303030304,0.022222222222222223,-0.026839826839826837
2025,2,2025_02_CHI_DET,DJ Moore,00-0034827,WR,CHI,DET,5,6,33,45.0,0.18181818181818182,0.13333333333333333,0.038961038961038974
2025,2,2025_02_CHI_DET,Luther Burden III,00-0040735,WR,CHI,DET,1,2,33,45.0,0.06060606060606061,0.044444444444444446,0.03203463203463204
2025,2,2025_02_CHI_DET,Olamide Zaccheaus,00-0035208,WR,CHI,DET,2,5,33,45.0,0.15151515151515152,0.1111111111111111,-0.04848484848484849
2025,2,2025_02_CHI_DET,Rome Odunze,00-0039919,WR,CHI,DET,7,11,33,45.0,0.3333333333333333,0.24444444444444444,0.0761904761904762
2025,2,2025_02_JAX_CIN,Chase Brown,00-0038597,RB,CIN,JAX,2,3,45,51.0,0.06666666666666667,0.058823529411764705,-0.06376811594202898
2025,2,2025_02_JAX_CIN,Drew Sample,00-0035631,TE,CIN,JAX,1,2,45,51.0,0.044444444444444446,0.0392156862745098,0.00096618357487923
2025,2,2025_02_JAX_CIN,Mike Gesicki,00-0034829,TE,CIN,JAX,3,4,45,51.0,0.08888888888888889,0.0784313725490196,-0.041545893719806756
2025,2,2025_02_JAX_CIN,Noah Fant,00-0035644,TE,CIN,JAX,3,4,45,51.0,0.08888888888888889,0.0784313725490196,-0.1285024154589372
2025,2,2025_02_JAX_CIN,Andrei Iosivas,00-0038619,WR,CIN,JAX,1,5,45,51.0,0.1111111111111111,0.09803921568627451,
2025,2,2025_02_JAX_CIN,Ja'Marr Chase,00-0036900,WR,CIN,JAX,14,16,45,51.0,0.35555555555555557,0.3137254901960784,0.1381642512077295
2025,2,2025_02_JAX_CIN,Mitchell Tinsley,00-0038839,WR,CIN,JAX,1,1,45,51.0,0.022222222222222223,0.0196078431372549,
2025,2,2025_02_JAX_CIN,Tee Higgins,00-0036410,WR,CIN,JAX,3,8,45,51.0,0.17777777777777778,0.1568627450980392,0.00386473429951692
2025,2,2025_02_CLE_BAL,Dylan Sampson,00-0040162,RB,CLE,BAL,3,3,48,53.0,0.0625,0.05660377358490566,-0.11527777777777778
2025,2,2025_02_CLE_BAL,Jerome Ford,00-0037267,RB,CLE,BAL,5,6,48,53.0,0.125,0.11320754716981132,0.10277777777777777
2025,2,2025_02_CLE_BAL,Quinshon Judkins,00-0040784,RB,CLE,BAL,3,3,48,53.0,0.0625,0.05660377358490566,
2025,2,2025_02_CLE_BAL,David Njoku,00-0033885,TE,CLE,BAL,4,5,48,53.0,0.10416666666666667,0.09433962264150944,-0.02916666666666666
2025,2,2025_02_CLE_BAL,Harold Fannin Jr.,00-0040663,TE,CLE,BAL,5,5,48,53.0,0.10416666666666667,0.09433962264150944,-0.09583333333333334
2025,2,2025_02_CLE_BAL,Cedric Tillman,00-0038979,WR,CLE,BAL,2,7,48,53.0,0.14583333333333334,0.1320754716981132,-0.03194444444444444
2025,2,2025_02_CLE_BAL,Isaiah Bond,00-0040782,WR,CLE,BAL,1,3,48,53.0,0.0625,0.05660377358490566,0.04027777777777777
2025,2,2025_02_CLE_BAL,Jamari Thrash,00-0039379,WR,CLE,BAL,1,1,48,53.0,0.020833333333333332,0.018867924528301886,-0.001388888888888891
2025,2,2025_02_CLE_BAL,Jerry Jeudy,00-0036407,WR,CLE,BAL,4,8,48,53.0,0.16666666666666666,0.1509433962264151,-0.011111111111111127
2025,2,2025_02_NYG_DAL,Javonte Williams,00-0036997,RB,DAL,NYG,6,7,52,60.0,0.1346153846153846,0.11666666666666667,0.046380090497737544
2025,2,2025_02_NYG_DAL,Miles Sanders,00-0035243,RB,DAL,NYG,2,2,52,60.0,0.038461538461538464,0.03333333333333333,0.009049773755656111
2025,2,2025_02_NYG_DAL,Brevyn Spann-Ford,00-0039530,TE,DAL,NYG,1,1,52,60.0,0.019230769230769232,0.016666666666666666,-0.01018099547511312
2025,2,2025_02_NYG_DAL,Jake Ferguson,00-0038041,TE,DAL,NYG,9,12,52,60.0,0.23076923076923078,0.2,0.05429864253393665
2025,2,2025_02_NYG_DAL,Luke Schoonmaker,00-0038547,TE,DAL,NYG,0,2,52,60.0,0.038461538461538464,0.03333333333333333,0.009049773755656111
2025,2,2025_02_NYG_DAL,CeeDee Lamb,00-0036358,WR,DAL,NYG,9,11,52,60.0,0.21153846153846154,0.18333333333333332,-0.17081447963800903
2025,2,2025_02_NYG_DAL,George Pickens,00-0037247,WR,DAL,NYG,5,9,52,60.0,0.17307692307692307,0.15,0.05542986425339366
2025,2,2025_02_NYG_DAL,Jalen Tolbert,00-0037666,WR,DAL,NYG,2,4,52,60.0,0.07692307692307693,0.06666666666666667,0.018099547511312222
2025,2,2025_02_NYG_DAL,KaVontae Turpin,00-0037801,WR,DAL,NYG,4,4,52,60.0,0.07692307692307693,0.06666666666666667,0.018099547511312222
2025,2,2025_02_DEN_IND,J.K. Dobbins,00-0036158,RB,DEN,IND,1,2,30,32.0,0.06666666666666667,0.0625,0.016666666666666663
2025,2,2025_02_DEN_IND,RJ Harvey,00-0040730,RB,DEN,IND,1,2,30,32.0,0.06666666666666667,0.0625,0.041666666666666664
2025,2,2025_02_DEN_IND,Tyler Badie,00-0037085,RB,DEN,IND,2,2,30,32.0,0.06666666666666667,0.0625,-0.08333333333333333
2025,2,2025_02_DEN_IND,Adam Trautman,00-0036422,TE,DEN,IND,3,3,30,32.0,0.1,0.09375,0.07500000000000001
2025,2,2025_02_DEN_IND,Evan Engram,00-0033881,TE,DEN,IND,1,2,30,32.0,0.06666666666666667,0.0625,-0.03333333333333334
2025,2,2025_02_DEN_IND,Courtland Sutton,00-0034348,WR,DEN,IND,1,4,30,32.0,0.13333333333333333,0.125,-0.09166666666666667
2025,2,2025_02_DEN_IND,Marvin Mims Jr.,00-0038976,WR,DEN,IND,2,2,30,32.0,0.06666666666666667,0.0625,-0.03333333333333334
2025,2,2025_02_DEN_IND,Pat Bryant,00-0040134,WR,DEN,IND,2,3,30,32.0,0.1,0.09375,
2025,2,2025_02_DEN_IND,Trent Sherfield,00-0034487,WR,DEN,IND,1,1,30,32.0,0.03333333333333333,0.03125,0.008333333333333331
2025,2,2025_02_DEN_IND,Troy Franklin,00-0039868,WR,DEN,IND,8,9,30,32.0,0.3,0.28125,0.15
2025,2,2025_02_CHI_DET,David Montgomery,00-0035685,RB,DET,CHI,1,1,28,29.0,0.03571428571428571,0.034482758620689655,-0.06684981684981685
2025,2,2025_02_CHI_DET,Jahmyr Gibbs,00-0039139,RB,DET,CHI,3,3,28,29.0,0.10714285714285714,0.10344827586206896,-0.14926739926739924
2025,2,2025_02_CHI_DET,Brock Wright,00-0036754,TE,DET,CHI,3,3,28,29.0,0.10714285714285714,0.10344827586206896,
2025,2,2025_02_CHI_DET,Sam LaPorta,00-0039065,TE,DET,CHI,3,4,28,29.0,0.14285714285714285,0.13793103448275862,-0.08791208791208793
2025,2,2025_02_CHI_DET,Amon-Ra St. Brown,00-0036963,WR,DET,CHI,9,11,28,29.0,0.39285714285714285,0.3793103448275862,0.239010989010989
2025,2,2025_02_CHI_DET,Isaac TeSlaa,00-0040669,WR,DET,CHI,1,1,28,29.0,0.03571428571428571,0.034482758620689655,0.010073260073260072
2025,2,2025_02_CHI_DET,Jameson Williams,00-0037240,WR,DET,CHI,2,4,28,29.0,0.14285714285714285,0.13793103448275862,0.014652014652014655
2025,2,2025_02_CHI_DET,Kalif Raymond,00-0032464,WR,DET,CHI,1,1,28,29.0,0.03571428571428571,0.034482758620689655,-0.041208791208791215
2025,2,2025_02_WAS_GB,Chris Brooks,00-0038685,RB,GB,WAS,3,4,31,36.0,0.12903225806451613,0.1111111111111111,0.08357771260997067
2025,2,2025_02_WAS_GB,Luke Musgrave,00-0039144,TE,GB,WAS,2,2,31,36.0,0.06451612903225806,0.05555555555555555,0.019061583577712607
2025,2,2025_02_WAS_GB,Tucker Kraft,00-0038996,TE,GB,WAS,6,7,31,36.0,0.22580645161290322,0.19444444444444445,0.043988269794721396
2025,2,2025_02_WAS_GB,Dontayvion Wicks,00-0038393,WR,GB,WAS,4,6,31,36.0,0.1935483870967742,0.16666666666666666,0.10263929618768328
2025,2,2025_02_WAS_GB,Malik Heath,00-0038465,WR,GB,WAS,1,1,31,36.0,0.03225806451612903,0.027777777777777776,
2025,2,2025_02_WAS_GB,Matthew Golden,00-0040667,WR,GB,WAS,0,2,31,36.0,0.06451612903225806,0.05555555555555555,-0.02639296187683285
2025,2,2025_02_WAS_GB,Romeo Doubs,00-0037816,WR,GB,WAS,3,5,31,36.0,0.16129032258064516,0.1388888888888889,-0.020527859237536666
2025,2,2025_02_TB_HOU,Nick Chubb,00-0034791,RB,HOU,TB,2,2,24,34.0,0.08333333333333333,0.058823529411764705,0.046296296296296294
2025,2,2025_02_TB_HOU,Woody Marks,00-0040583,RB,HOU,TB,1,1,24,34.0,0.041666666666666664,0.029411764705882353,
2025,2,2025_02_TB_HOU,Dalton Schultz,00-0034383,TE,HOU,TB,3,4,24,34.0,0.16666666666666666,0.11764705882352941,-0.018518518518518517
2025,2,2025_02_TB_HOU,Harrison Bryant,00-0036232,TE,HOU,TB,0,1,24,34.0,0.041666666666666664,0.029411764705882353,
2025,2,2025_02_TB_HOU,Jayden Higgins,00-0040130,WR,HOU,TB,1,1,24,34.0,0.041666666666666664,0.029411764705882353,-0.06944444444444445
2025,2,2025_02_TB_HOU,Justin Watson,00-0034386,WR,HOU,TB,1,2,24,34.0,0.08333333333333333,0.058823529411764705,0.009259259259259259
2025,2,2025_02_TB_HOU,Nico Collins,00-0036554,WR,HOU,TB,3,9,24,34.0,0.375,0.2647058823529412,0.18981481481481483
2025,2,2025_02_TB_HOU,Xavier Hutchinson,00-0038618,WR,HOU,TB,2,3,24,34.0,0.125,0.08823529411764706,0.05092592592592593
2025,2,2025_02_DEN_IND,DJ Giddens,00-0040179,RB,IND,DEN,0,1,34,39.0,0.029411764705882353,0.02564102564102564,
2025,2,2025_02_DEN_IND,Jonathan Taylor,00-0036223,RB,IND,DEN,2,2,34,39.0,0.058823529411764705,0.05128205128205128,-0.04462474645030426
2025,2,2025_02_DEN_IND,Mo Alie-Cox,00-0033217,TE,IND,DEN,1,1,34,39.0,0.029411764705882353,0.02564102564102564,-0.005070993914807302
2025,2,2025_02_DEN_IND,Tyler Warren,00-0040128,TE,IND,DEN,4,7,34,39.0,0.20588235294117646,0.1794871794871795,-0.10446247464503045
2025,2,2025_02_DEN_IND,Adonai Mitchell,00-0039890,WR,IND,DEN,2,4,34,39.0,0.11764705882352941,0.10256410256410256,0.0486815415821501
2025,2,2025_02_DEN_IND,Alec Pierce,00-0037664,WR,IND,DEN,4,5,34,39.0,0.14705882352941177,0.1282051282051282,0.043610547667342806
2025,2,2025_02_DEN_IND,Josh Downs,00-0038997,WR,IND,DEN,6,8,34,39.0,0.23529411764705882,0.20512820512820512,0.13184584178498987
2025,2,2025_02_DEN_IND,Michael Pittman,00-0036252,WR,IND,DEN,4,5,34,39.0,0.14705882352941177,0.1282051282051282,-0.12880324543610547
2025,2,2025_02_JAX_CIN,Bhayshul Tuten,00-0040719,RB,JAX,CIN,2,2,42,45.0,0.047619047619047616,0.044444444444444446,
2025,2,2025_02_JAX_CIN,Travis Etienne,00-0036973,RB,JAX,CIN,2,3,42,45.0,0.07142857142857142,0.06666666666666667,-0.02534562211981567
2025,2,2025_02_JAX_CIN,Brenton Strange,00-0038935,TE,JAX,CIN,3,5,42,45.0,0.11904761904761904,0.1111111111111111,-0.009984639016897084
2025,2,2025_02_JAX_CIN,Brian Thomas Jr.,00-0039893,WR,JAX,CIN,4,12,42,45.0,0.2857142857142857,0.26666666666666666,0.05990783410138248
2025,2,2025_02_JAX_CIN,Dyami Brown,00-0036626,WR,JAX,CIN,5,7,42,45.0,0.16666666666666666,0.15555555555555556,0.03763440860215053
2025,2,2025_02_JAX_CIN,Parker Washington,00-0038606,WR,JAX,CIN,5,5,42,45.0,0.11904761904761904,0.1111111111111111,
2025,2,2025_02_JAX_CIN,Tim Patrick,00-0033375,WR,JAX,CIN,0,1,42,45.0,0.023809523809523808,0.022222222222222223,
2025,2,2025_02_JAX_CIN,Travis Hunter,00-0040718,WR,JAX,CIN,3,6,42,45.0,0.14285714285714285,0.13333333333333333,-0.1152073732718894
2025,2,2025_02_PHI_KC,Brashard Smith,00-0040078,RB,KC,PHI,0,1,29,41.0,0.034482758620689655,0.024390243902439025,
2025,2,2025_02_PHI_KC,Isiah Pacheco,00-0037197,RB,KC,PHI,1,2,29,41.0,0.06896551724137931,0.04878048780487805,-0.007957559681697618
2025,2,2025_02_PHI_KC,Kareem Hunt,00-0033923,RB,KC,PHI,1,1,29,41.0,0.034482758620689655,0.024390243902439025,-0.04244031830238727
2025,2,2025_02_PHI_KC,Noah Gray,00-0036637,TE,KC,PHI,1,5,29,41.0,0.1724137931034483,0.12195121951219512,0.14677276746242265
2025,2,2025_02_PHI_KC,Travis Kelce,00-0030506,TE,KC,PHI,4,6,29,41.0,0.20689655172413793,0.14634146341463414,0.10433244916003537
2025,2,2025_02_PHI_KC,JuJu Smith-Schuster,00-0033857,WR,KC,PHI,1,3,29,41.0,0.10344827586206896,0.07317073170731707,-0.02475685234305923
2025,2,2025_02_PHI_KC,Marquise Brown,00-0035662,WR,KC,PHI,5,5,29,41.0,0.1724137931034483,0.12195121951219512,-0.23784261715296195
2025,2,2025_02_PHI_KC,Nikko Remigio,00-0038519,WR,KC,PHI,1,1,29,41.0,0.034482758620689655,0.024390243902439025,
2025,2,2025_02_PHI_KC,Tyquan Thornton,00-0038104,WR,KC,PHI,2,5,29,41.0,0.1724137931034483,0.12195121951219512,0.06984969053934573
2025,2,2025_02_LA_TEN,Kyren Williams,00-0037840,RB,LA,TEN,2,2,33,35.0,0.06060606060606061,0.05714285714285714,-0.008359456635318702
2025,2,2025_02_LA_TEN,Davis Allen,00-0039074,TE,LA,TEN,1,1,33,35.0,0.030303030303030304,0.02857142857142857,-0.038662486938349006
2025,2,2025_02_LA_TEN,Tyler Higbee,00-0033110,TE,LA,TEN,4,4,33,35.0,0.12121212121212122,0.11428571428571428,
2025,2,2025_02_LA_TEN,Davante Adams,00-0031381,WR,LA,TEN,6,13,33,35.0,0.3939393939393939,0.37142857142857144,0.11807732497387669
2025,2,2025_02_LA_TEN,Jordan Whittington,00-0039751,WR,LA,TEN,2,2,33,35.0,0.06060606060606061,0.05714285714285714,
2025,2,2025_02_LA_TEN,Puka Nacua,00-0039075,WR,LA,TEN,8,9,33,35.0,0.2727272727272727,0.2571428571428571,-0.10658307210031348
2025,2,2025_02_LA_TEN,Tutu Atwell,00-0036849,WR,LA,TEN,0,1,33,35.0,0.030303030303030304,0.02857142857142857,-0.004179728317659351
2025,2,2025_02_LAC_LV,Najee Harris,00-0036893,RB,LAC,LV,2,2,27,34.0,0.07407407407407407,0.058823529411764705,0.04466230936819172
2025,2,2025_02_LAC_LV,Omarion Hampton,00-0040666,RB,LAC,LV,1,2,27,34.0,0.07407407407407407,0.058823529411764705,0.015250544662309365
2025,2,2025_02_LAC_LV,Will Dissly,00-0034159,TE,LAC,LV,1,1,27,34.0,0.037037037037037035,0.029411764705882353,0.0076252723311546824
2025,2,2025_02_LAC_LV,Keenan Allen,00-0030279,WR,LAC,LV,5,7,27,34.0,0.25925925925925924,0.20588235294117646,-0.034858387799564294
2025,2,2025_02_LAC_LV,Ladd McConkey,00-0039915,WR,LAC,LV,5,5,27,34.0,0.18518518518518517,0.14705882352941177,-0.079520697167756
2025,2,2025_02_LAC_LV,Quentin Johnston,00-0038544,WR,LAC,LV,3,7,27,34.0,0.25925925925925924,0.20588235294117646,0.053376906318082784
2025,2,2025_02_LAC_LV,Tre Harris,00-0040727,WR,LAC,LV,2,3,27,34.0,0.1111111111111111,0.08823529411764706,0.08169934640522875
2025,2,2025_02_LAC_LV,Ashton Jeanty,00-0040122,RB,LV,LAC,3,4,43,52.0,0.09302325581395349,0.07692307692307693,0.03419972640218878
2025,2,2025_02_LAC_LV,Dylan Laube,00-0039407,RB,LV,LAC,2,2,43,52.0,0.046511627906976744,0.038461538461538464,
2025,2,2025_02_LAC_LV,Zamir White,00-0038040,RB,LV,LAC,2,3,43,52.0,0.06976744186046512,0.057692307692307696,
2025,2,2025_02_LAC_LV,Brock Bowers,00-0039338,TE,LV,LAC,5,8,43,52.0,0.18604651162790697,0.15384615384615385,-0.049247606019151846
2025,2,2025_02_LAC_LV,Michael Mayer,00-0039066,TE,LV,LAC,2,2,43,52.0,0.046511627906976744,0.038461538461538464,-0.07113543091655267
2025,2,2025_02_LAC_LV,Dont'e Thornton Jr.,00-0040581,WR,LV,LAC,1,4,43,52.0,0.09302325581395349,0.07692307692307693,-0.024623803009575923
2025,2,2025_02_LAC_LV,Jakobi Meyers,00-0034960,WR,LV,LAC,6,12,43,52.0,0.27906976744186046,0.23076923076923078,-0.015047879616963078
2025,2,2025_02_LAC_LV,Tre Tucker,00-0038563,WR,LV,LAC,3,8,43,52.0,0.18604651162790697,0.15384615384615385,0.09781121751025991
2025,2,2025_02_NE_MIA,Alec Ingold,00-0035125,FB,MIA,NE,2,2,32,42.0,0.0625,0.047619047619047616,-0.0020161290322580627
2025,2,2025_02_NE_MIA,De'Von Achane,00-0039040,RB,MIA,NE,8,10,32,42.0,0.3125,0.23809523809523808,0.18346774193548387
2025,2,2025_02_NE_MIA,Ollie Gordon II,00-0040198,RB,MIA,NE,1,1,32,42.0,0.03125,0.023809523809523808,-0.0010080645161290314
2025,2,2025_02_NE_MIA,Dee Eskridge,00-0036620,WR,MIA,NE,1,1,32,42.0,0.03125,0.023809523809523808,-0.03326612903225806
2025,2,2025_02_NE_MIA,Jaylen Waddle,00-0036613,WR,MIA,NE,5,6,32,42.0,0.1875,0.14285714285714285,0.026209677419354843
2025,2,2025_02_NE_MIA,Malik Washington,00-0039880,WR,MIA,NE,1,2,32,42.0,0.0625,0.047619047619047616,-0.09879032258064516
2025,2,2025_02_NE_MIA,Nick Westbrook-Ikhine,00-0036182,WR,MIA,NE,2,3,32,42.0,0.09375,0.07142857142857142,0.029233870967741937
2025,2,2025_02_NE_MIA,Tyreek Hill,00-0033040,WR,MIA,NE,6,7,32,42.0,0.21875,0.16666666666666666,0.025201612903225812
