position.x,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,return_tds,return_tds_sd,dst_int,dst_int_sd,dst_fum_rec,dst_fum_rec_sd,dst_sacks,dst_sacks_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,idp_solo,idp_solo_sd,idp_asst,idp_asst_sd,idp_pd,idp_pd_sd,idp_int,idp_int_sd,idp_fum_force,idp_fum_force_sd,idp_fum_rec,idp_fum_rec_sd,idp_td,idp_td_sd,first_name,last_name,team,position.y,age,exp
WR,15761,weighted,NA,NA,NA,NA,NA,NA,6.212550607287449,4.7433824414210575,0,0,0.3688259109311742,0.33573011315678036,69.93441295546559,15.225317211960943,781.2834008097166,173.02983578559952,4.306072874493927,0.9124175985134307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khalil,Shakir,BUF,WR,25,-2
WR,15777,average,NA,NA,NA,NA,NA,NA,10.133333333333333,4.621207153499565,0.1,0.14142135623730953,0.16666666666666666,0.16666666666666666,33.92857142857143,6.534705881092197,447.0857142857143,74.3396580695981,3.2285714285714286,1.0562737740350678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calvin,Austin III,PIT,WR,26,-2
WR,15777,robust,0,NA,NA,NA,NA,NA,11.45,1.186080000000001,0.05,0.14826,0.16666666666666666,0,33.375,7.412999999999999,449.5,94.8864,3.15,1.3343399999999999,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calvin,Austin III,PIT,WR,26,-2
WR,15777,weighted,NA,NA,NA,NA,NA,NA,9.72952602952603,5.096471692605458,0.10081585081585082,0.15414139899756799,0.11091686091686091,0.08618859303011266,32.94522144522144,6.393291285454017,432.5547785547786,66.92844233251957,3.2018648018648017,1.1539552303759317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calvin,Austin III,PIT,WR,26,-2
WR,17071,average,NA,NA,NA,NA,NA,NA,9.266666666666666,8.489769754015152,0,0,0.925,0.1954847454772001,74.7875,16.639405681350866,982.3125,207.8112016608207,6.3,1.9063802648699746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tetairoa,McMillan,CAR,WR,22,-5
WR,17071,robust,0,NA,NA,NA,NA,NA,8.016666666666666,5.1891,0,0,0.9437500000000001,0.055597499999999966,80.75,3.261720000000004,1027.75,108.2298,6.6,1.0378200000000002,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tetairoa,McMillan,CAR,WR,22,-5
WR,17071,weighted,NA,NA,NA,NA,NA,NA,9.312280701754386,9.179821102407418,0,0,0.8855516194331985,0.17433939140531443,73.91012145748988,17.732175741164976,971.5657894736843,222.5895643646903,6.25,2.0671724664476288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tetairoa,McMillan,CAR,WR,22,-5
WR,13163,average,NA,NA,NA,NA,NA,NA,10.014285714285714,5.286216192386863,0.08333333333333333,0.17251638983558856,0.4,0.32071349029490925,64.5,14.131626132291256,754.45,184.87978333423663,5.0125,1.5122712341753664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris,Godwin,TBB,WR,29,3
WR,13163,robust,0,NA,NA,NA,NA,NA,10.003571428571428,2.160359999999999,0.041666666666666664,0,0.4,0.14825999999999995,63.55,6.375179999999996,737.9,77.53998000000001,5,1.4826,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris,Godwin,TBB,WR,29,3
WR,13163,weighted,NA,NA,NA,NA,NA,NA,10.190138808559862,5.766677444350909,0.09463562753036438,0.18362521332942786,0.3688259109311742,0.33573011315678036,63.57874493927125,14.76025184982337,743.3927125506073,192.33973463763107,4.963562753036437,1.5809958190375553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris,Godwin,TBB,WR,29,3
