season,week,player_name,gsis_id,position,team,opponent,draft_year,draft_round,player_height,player_weight,fourty,bench,vertical,broad_jump,cone,shuttle,offense_snaps,offense_snap_share,wow_offense_snap_share_change,defense_snaps,defense_snap_share,wow_defense_snap_share_change,special_teams_snaps,special_teams_snap_share,wow_special_teams_snap_share_change,pass_attempts,pass_complete,pass_touchdowns,passing_yards,interceptions,pass_first_downs,pass_2pt_conversions,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,receptions,receiving_yards,receiving_air_yards,receiving_yac,receiving_touchdowns,receiving_first_downs,receiving_2pt_conversions,avg_air_distance,avg_cushion,avg_separation,percent_share_of_intended_air_yards,targets,target_share,catch_percentage,avg_yac,avg_expected_yac,avg_yac_above_expectation,rush_attempts,rushing_yards,rush_touchdowns,rush_first_downs,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,fantasy_points,f_position_rank
2021,8,Samaje Perine,00-0033526,RB,CIN,NYJ,2017,4,70,240,4.65,30.0,33.0,116.0,7.26,4.37,14.0,0.25,-0.22999999999999998,0.0,0.0,0.0,18.0,0.64,-0.020000000000000018,,,,,,,,,,,,,,,,,,2.0,16.0,0.0,16.0,0.0,1.0,0,,,,,2.0,0.058823529411764705,,,,,,,,,,,,,,,,,2.6,53
2021,8,Trayveon Williams,00-0035291,RB,CIN,NYJ,2019,6,68,206,4.51,19.0,33.0,121.0,7.44,4.44,0.0,0.0,-0.17,0.0,0.0,0.0,8.0,0.29,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Vonn Bell,00-0032939,S,CIN,NYJ,2016,2,71,210,4.52,16.0,,,,,0.0,0.0,0.0,84.0,1.0,0.12,5.0,0.18,0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,C.J. Uzomah,00-0032134,TE,CIN,NYJ,2015,5,78,271,,,,,,,47.0,0.85,0.020000000000000018,0.0,0.0,0.0,5.0,0.18,-0.04000000000000001,,,,,,,,,,,,,,,,,,4.0,33.0,7.0,26.0,0.0,2.0,0,,,,,4.0,0.11764705882352941,,,,,,,,,,,,,,,,,5.300000000000001,15
2021,8,Drew Sample,00-0035631,TE,CIN,NYJ,2019,2,77,260,4.71,,33.5,115.0,7.15,4.31,20.0,0.36,-0.07,0.0,0.0,0.0,12.0,0.43,0.08999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42
2021,8,Mitchell Wilcox,00-0035771,TE,CIN,NYJ,,,76,250,4.88,,31.0,112.0,7.37,4.43,2.0,0.04,-0.09,0.0,0.0,0.0,14.0,0.5,-0.030000000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42
2021,8,Ja'Marr Chase,00-0036900,WR,CIN,NYJ,2021,1,72,205,4.34,,41.0,132.0,6.96,3.99,52.0,0.95,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,32.0,29.0,22.0,1.0,2.0,0,5.674444444444444,3.1544444444444446,2.871073803491848,20.79651423219449,9.0,0.2647058823529412,33.33333333333333,7.313333333333333,3.4775567795410702,3.8357765537922623,1.0,9.0,0.0,1.0,,,,,,,,,11.600000000000001,24
2021,8,Mike Thomas,00-0033114,WR,CIN,NYJ,2016,6,73,197,,,,,,,4.0,0.07,-0.24,0.0,0.0,0.0,7.0,0.25,-0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80
2021,8,Stanley Morgan,00-0035399,WR,CIN,NYJ,,,72,205,4.53,14.0,38.5,125.0,6.78,4.13,7.0,0.13,0.13,0.0,0.0,0.0,18.0,0.64,-0.020000000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80
2021,8,Tee Higgins,00-0036410,WR,CIN,NYJ,2020,2,76,219,,,,,,,42.0,0.76,0.08999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,97.0,101.0,23.0,0.0,2.0,0,16.674999999999997,3.8716666666666666,2.3420626819228616,40.74194730626704,6.0,0.17647058823529413,66.66666666666666,6.390000000000002,3.614530521892675,2.7754694781073272,,,,,,,,,,,,,11.700000000000001,23
2021,8,Tyler Boyd,00-0033009,WR,CIN,NYJ,2016,2,74,203,4.58,11.0,34.0,119.0,6.9,4.35,44.0,0.8,0.09000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,46.0,0.0,1.0,0,,,,,,,,,,,5.0,69.0,72.0,28.0,1.0,4.0,0,10.572500000000002,5.19125,2.570011240484153,34.44231787270432,8.0,0.23529411764705882,62.5,5.678,7.671361870802107,-1.993361870802107,,,,,,,,,,,,,17.240000000000002,12
2021,8,JC Tretter,00-0030076,C,CLE,PIT,2013,4,76,307,5.09,29.0,29.5,109.0,7.48,4.69,59.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,Greedy Williams,00-0035638,CB,CLE,PIT,2019,2,74,185,4.37,,,,,,0.0,0.0,0.0,73.0,0.99,0.77,2.0,0.11,-0.039999999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Greg Newsome II,00-0036996,CB,CLE,PIT,2021,1,72,192,4.39,18.0,40.0,123.0,6.9,4.26,0.0,0.0,0.0,68.0,0.92,-0.07999999999999996,2.0,0.11,0.009999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Herb Miller,00-0035210,CB,CLE,PIT,,,73,201,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.79,0.09000000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Tim Harris,00-0034996,CB,CLE,PIT,2019,6,73,205,,,,,,,0.0,0.0,,2.0,0.03,,11.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Troy Hill,00-0031785,CB,CLE,PIT,,,71,182,4.55,,32.5,120.0,6.81,4.21,0.0,0.0,0.0,44.0,0.59,-0.07000000000000006,4.0,0.21,0.009999999999999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,John Johnson,00-0033927,DB,CLE,PIT,2017,3,72,204,4.61,14.0,37.0,119.0,6.72,4.18,0.0,0.0,0.0,29.0,0.39,-0.61,3.0,0.16,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Ronnie Harrison,00-0034779,DB,CLE,PIT,2018,3,75,207,,,34.0,120.0,,,0.0,0.0,0.0,72.0,0.97,0.39,2.0,0.11,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Ifeadi Odenigbo,00-0033969,DE,CLE,PIT,2017,7,75,258,4.72,25.0,31.5,128.0,7.26,4.4,0.0,0.0,0.0,15.0,0.2,0.11000000000000001,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Joe Jackson,00-0035281,DE,CLE,PIT,2019,5,76,278,,22.0,27.0,109.0,,,0.0,0.0,0.0,23.0,0.31,0.09,0.0,0.0,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Myles Garrett,00-0033868,DE,CLE,PIT,2017,1,76,272,4.64,33.0,41.0,128.0,,,0.0,0.0,0.0,55.0,0.74,0.07999999999999996,2.0,0.11,0.009999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Andrew Billings,00-0033066,DT,CLE,PIT,2016,4,73,340,5.05,31.0,27.5,113.0,8.05,4.82,0.0,0.0,0.0,18.0,0.24,0.01999999999999999,1.0,0.05,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Jordan Elliott,00-0036266,DT,CLE,PIT,2020,3,76,302,5.02,24.0,27.5,,,4.73,0.0,0.0,0.0,36.0,0.49,0.02999999999999997,2.0,0.11,0.009999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Malik Jackson,00-0029568,DT,CLE,PIT,2012,5,77,285,4.85,25.0,28.0,105.0,7.38,4.41,0.0,0.0,0.0,50.0,0.68,0.14,1.0,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Malik McDowell,00-0034019,DT,CLE,PIT,2017,2,78,295,4.85,23.0,28.5,112.0,7.69,4.53,0.0,0.0,0.0,58.0,0.78,0.14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Joel Bitonio,00-0031426,G,CLE,PIT,2014,2,76,320,4.92,22.0,32.0,114.0,7.37,4.44,59.0,1.0,0.0,0.0,0.0,0.0,2.0,0.11,-0.09000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,Wyatt Teller,00-0034399,G,CLE,PIT,2018,5,76,315,5.24,30.0,29.0,114.0,7.45,4.84,59.0,1.0,0.0,0.0,0.0,0.0,2.0,0.11,-0.09000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,Chase McLaughlin,00-0035358,K,CLE,PIT,,,72,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.26,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Mack Wilson,00-0035144,LB,CLE,PIT,2019,5,73,240,,,32.0,117.0,,,0.0,0.0,0.0,30.0,0.41,0.06999999999999995,15.0,0.79,0.29000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Sione Takitaki,00-0035646,LB,CLE,PIT,2019,3,73,245,4.63,24.0,37.0,125.0,7.21,4.28,0.0,0.0,0.0,22.0,0.3,-0.040000000000000036,15.0,0.79,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Tony Fields II,00-0036634,LB,CLE,PIT,2021,5,72,222,4.64,17.0,34.0,114.0,7.15,4.48,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.68,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Charley Hughlett,00-0029008,LS,CLE,PIT,,,76,251,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.32,-0.02999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Anthony Walker,00-0033570,MLB,CLE,PIT,2017,5,73,235,4.65,23.0,30.5,116.0,7.23,4.34,0.0,0.0,0.0,74.0,1.0,0.0,4.0,0.21,-0.04000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Malcolm Smith,00-0028180,MLB,CLE,PIT,2011,7,72,225,,,,,,,0.0,0.0,0.0,40.0,0.54,0.040000000000000036,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Blake Hance,00-0035355,OL,CLE,PIT,,,77,310,,,,,,,39.0,0.66,-0.33999999999999997,0.0,0.0,0.0,2.0,0.11,-0.09000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,Elijah Lee,00-0033973,OLB,CLE,PIT,2017,7,74,229,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.89,0.08999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Jadeveon Clowney,00-0031364,OLB,CLE,PIT,2014,1,77,266,4.53,21.0,37.5,124.0,7.27,4.43,0.0,0.0,0.0,55.0,0.74,-0.040000000000000036,2.0,0.11,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Jack Conklin,00-0033057,OT,CLE,PIT,2016,1,78,308,5.0,25.0,30.0,103.0,7.63,4.57,21.0,0.36,-0.35,0.0,0.0,0.0,1.0,0.05,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,James Hudson,00-0036866,OT,CLE,PIT,2021,4,77,313,5.27,22.0,28.5,98.0,8.05,4.79,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,-0.09000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Jedrick Wills,00-0036267,OT,CLE,PIT,2020,1,76,307,5.05,,34.5,113.0,,4.84,59.0,1.0,0.0,0.0,0.0,0.0,2.0,0.11,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,Michael Dunn,00-0033995,OT,CLE,PIT,,,77,315,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,-0.09000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Jamie Gillan,00-0035042,P,CLE,PIT,,,73,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.32,-0.02999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Baker Mayfield,00-0034855,QB,CLE,PIT,2018,1,73,215,4.84,,29.0,111.0,7.0,4.28,59.0,1.0,0.06999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,210.0,0.0,10.0,0,2.620548387096774,5.054499999999999,6.65483870967742,-1.6003387096774206,12.903225806451612,35.455699118759455,-3.474193548387097,64.51612903225806,71.75807320783215,-7.2419441755740905,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,1.0,,,,,,,,,8.9,28
2021,8,D'Ernest Johnson,00-0035628,RB,CLE,PIT,,,70,208,,,,,,,18.0,0.31,-0.37999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,7.0,3.0,7.0,0.0,0.0,0,,,,,3.0,0.0967741935483871,,,,,4.0,22.0,1.0,1.0,,,,,,,,,9.399999999999999,24
2021,8,Demetric Felton,00-0036654,RB,CLE,PIT,2021,6,69,190,4.55,,,,,,9.0,0.15,-0.16,0.0,0.0,0.0,15.0,0.79,0.19000000000000006,,,,,,,,,,,,,,,,,,1.0,14.0,-4.0,18.0,0.0,1.0,0,,,,,1.0,0.03225806451612903,,,,,1.0,3.0,0.0,0.0,,,,,,,,,2.2,57
2021,8,John Kelly,00-0034808,RB,CLE,PIT,2018,6,70,208,,15.0,35.0,120.0,7.13,4.51,0.0,0.0,-0.04,0.0,0.0,0.0,7.0,0.37,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Johnny Stanton,00-0034311,RB,CLE,PIT,,,74,240,,,,,,,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Nick Chubb,00-0034791,RB,CLE,PIT,2018,2,71,227,4.52,29.0,38.5,128.0,7.09,4.25,33.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,8.0,-7.0,15.0,0.0,0.0,0,,,,,1.0,0.03225806451612903,,,,,16.0,61.0,0.0,4.0,4.380163934426229,31.25,3.0359230769230767,45.53616933297511,-5.536169332975113,3.8125,-0.3690779555316742,0.26666666666666666,7.4,33
2021,8,Grant Delpit,00-0036282,SAF,CLE,PIT,2020,2,75,208,,,,,,,0.0,0.0,0.0,50.0,0.68,0.10000000000000009,13.0,0.68,-0.06999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Jovante Moffatt,00-0036118,SAF,CLE,PIT,,,71,213,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.68,0.15000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Austin Hooper,00-0032392,TE,CLE,PIT,2016,3,76,254,4.72,19.0,33.0,117.0,7.0,4.32,38.0,0.64,-0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,26.0,29.0,12.0,0.0,1.0,0,5.071666666666668,5.274,2.848936001789783,14.750363548230736,6.0,0.1935483870967742,66.66666666666666,2.719999999999998,3.503882404174533,-0.7838824041745349,,,,,,,,,,,,,4.6,18
2021,8,David Njoku,00-0033885,TE,CLE,PIT,2017,1,76,246,4.64,21.0,37.5,133.0,6.97,4.34,38.0,0.64,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,39.0,24.0,15.0,0.0,1.0,0,,,,,3.0,0.0967741935483871,,,,,,,,,,,,,,,,,5.4,14
2021,8,Harrison Bryant,00-0036232,TE,CLE,PIT,2020,4,77,230,4.73,13.0,32.5,110.0,7.41,4.37,23.0,0.39,-0.02999999999999997,0.0,0.0,0.0,10.0,0.53,0.030000000000000027,,,,,,,,,,,,,,,,,,2.0,33.0,19.0,14.0,0.0,2.0,0,,,,,2.0,0.06451612903225806,,,,,,,,,,,,,,,,,4.300000000000001,20
2021,8,Anthony Schwartz,00-0036999,WR,CLE,PIT,2021,3,72,195,4.27,,32.0,123.0,7.13,4.25,6.0,0.1,-0.30999999999999994,0.0,0.0,0.0,9.0,0.47,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80
2021,8,Jarvis Landry,00-0031382,WR,CLE,PIT,2014,2,71,202,4.65,12.0,28.5,110.0,,,53.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,65.0,127.0,23.0,0.0,3.0,0,11.086,5.934,2.2155636925404893,53.73727581192438,10.0,0.3225806451612903,50.0,5.7120000000000015,5.051146215021072,0.6608537849789293,1.0,5.0,0.0,1.0,,,,,,,,,9.5,30
2021,8,Odell Beckham Jr.,00-0031235,WR,CLE,PIT,2014,1,71,200,4.38,7.0,38.5,122.0,6.69,3.94,43.0,0.73,0.12,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,6.0,-2.0,8.0,0.0,0.0,0,,,,,1.0,0.03225806451612903,,,,,,,,,,,,,,,,,1.1,76
2021,8,Rashard Higgins,00-0032977,WR,CLE,PIT,2016,5,73,198,4.64,13.0,32.0,116.0,,,33.0,0.56,-0.029999999999999916,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,27.0,39.0,5.0,0.0,2.0,0,,,,,4.0,0.12903225806451613,,,,,,,,,,,,,,,,,3.7,59
2021,8,Connor McGovern,00-0035679,C,DAL,MIN,,,78,318,,28.0,,112.0,7.66,4.57,7.0,0.1,0.010000000000000009,0.0,0.0,0.0,5.0,0.17,-0.03999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,Connor Williams,00-0034352,C,DAL,MIN,2018,2,77,310,5.05,26.0,34.0,112.0,7.83,4.63,73.0,1.0,0.0,0.0,0.0,0.0,5.0,0.17,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,Tyler Biadasz,00-0036376,C,DAL,MIN,2020,4,75,316,,,,,,,73.0,1.0,0.0,0.0,0.0,0.0,5.0,0.17,-0.03999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,Anthony Brown,00-0033047,CB,DAL,MIN,2016,6,71,196,4.33,19.0,35.0,115.0,7.03,4.19,0.0,0.0,0.0,62.0,0.94,-0.040000000000000036,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,C.J. Goodwin,00-0031357,CB,DAL,MIN,,,75,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.7,0.019999999999999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Jourdan Lewis,00-0033928,CB,DAL,MIN,2017,3,70,190,4.54,15.0,34.5,121.0,,,0.0,0.0,0.0,40.0,0.61,0.08999999999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Kelvin Joseph,00-0036935,CB,DAL,MIN,2021,2,73,192,4.34,,35.0,128.0,7.21,4.22,0.0,0.0,,2.0,0.03,,19.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Nahshon Wright,00-0036986,CB,DAL,MIN,2021,3,76,199,4.46,6.0,31.0,126.0,7.24,4.57,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.77,0.020000000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Trevon Diggs,00-0036361,CB,DAL,MIN,2020,2,73,195,,,,,,,0.0,0.0,0.0,64.0,0.97,-0.010000000000000009,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Bradlee Anae,00-0036379,DE,DAL,MIN,2020,5,75,260,4.93,25.0,31.0,115.0,7.44,4.43,0.0,0.0,0.0,0.0,0.0,-0.25,21.0,0.7,0.6699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Carlos Watkins,00-0033563,DE,DAL,MIN,2017,4,75,305,,25.0,,,,,0.0,0.0,0.0,27.0,0.41,-0.33,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Chauncey Golston,00-0036982,DE,DAL,MIN,2021,3,77,277,4.79,,36.0,119.0,7.52,4.65,0.0,0.0,0.0,22.0,0.33,-0.25999999999999995,17.0,0.57,0.42999999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Dorance Armstrong,00-0034373,DE,DAL,MIN,2018,4,76,255,4.87,20.0,30.0,118.0,7.12,4.23,0.0,0.0,0.0,25.0,0.38,-0.18000000000000005,1.0,0.03,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Micah Parsons,00-0036932,DE,DAL,MIN,2021,1,75,250,4.39,19.0,34.0,126.0,6.89,4.4,0.0,0.0,0.0,64.0,0.97,-0.030000000000000027,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Justin Hamilton,00-0031636,DT,DAL,MIN,,,74,311,,,,,,,0.0,0.0,0.0,29.0,0.44,0.0,0.0,0.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Osa Odighizuwa,00-0036942,DT,DAL,MIN,2021,3,74,280,,,,,,,0.0,0.0,0.0,49.0,0.74,0.0,4.0,0.13,-0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Quinton Bohanna,00-0036649,DT,DAL,MIN,2021,6,76,355,,,,,,,0.0,0.0,0.0,11.0,0.17,-0.09,4.0,0.13,-0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Malik Hooker,00-0033877,FS,DAL,MIN,2017,1,73,212,,,,,,,0.0,0.0,0.0,41.0,0.62,0.33999999999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Zack Martin,00-0031402,G,DAL,MIN,2014,1,76,315,5.22,29.0,28.0,106.0,7.65,4.59,73.0,1.0,0.0,0.0,0.0,0.0,5.0,0.17,-0.03999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2021,8,Greg Zuerlein,00-0029621,K,DAL,MIN,2012,6,72,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.33,-0.16999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Jabril Cox,00-0036882,LB,DAL,MIN,2021,4,75,240,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.02,14.0,0.47,-0.21000000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Luke Gifford,00-0035413,LB,DAL,MIN,,,75,242,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.83,0.039999999999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Randy Gregory,00-0032197,LB,DAL,MIN,2015,2,77,242,4.64,24.0,36.5,125.0,,,0.0,0.0,0.0,49.0,0.74,0.07999999999999996,3.0,0.1,-0.04000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Tarell Basham,00-0033917,LB,DAL,MIN,2017,3,76,266,4.7,15.0,31.5,119.0,7.27,4.35,0.0,0.0,0.0,43.0,0.65,-0.010000000000000009,4.0,0.13,-0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Jake McQuaide,00-0028394,LS,DAL,MIN,,,74,238,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.3,0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2021,8,Leighton Vander Esch,00-0034674,OLB,DAL,MIN,2018,1,76,255,4.65,20.0,39.5,124.0,6.88,4.15,0.0,0.0,0.0,33.0,0.5,-0.020000000000000018,4.0,0.13,-0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
