season,week,player_name,gsis_id,position,team,opponent,draft_year,draft_round,player_height,player_weight,fourty,bench,vertical,broad_jump,cone,shuttle,offense_snaps,offense_snap_share,wow_offense_snap_share_change,defense_snaps,defense_snap_share,wow_defense_snap_share_change,special_teams_snaps,special_teams_snap_share,wow_special_teams_snap_share_change,pass_attempts,pass_complete,pass_touchdowns,passing_yards,interceptions,pass_first_downs,pass_2pt_conversions,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,receptions,receiving_yards,receiving_air_yards,receiving_yac,receiving_touchdowns,receiving_first_downs,receiving_2pt_conversions,avg_air_distance,avg_cushion,avg_separation,percent_share_of_intended_air_yards,targets,target_share,catch_percentage,avg_yac,avg_expected_yac,avg_yac_above_expectation,rush_attempts,rushing_yards,rush_touchdowns,rush_first_downs,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,fantasy_points,f_position_rank
2020,4,Darnay Holmes,00-0036394,CB,NYG,LA,2020,4,70,198,4.48,12.0,,,,,0.0,0.0,0.0,33.0,0.58,0.23999999999999994,3.0,0.13,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Isaac Yiadom,00-0034780,CB,NYG,LA,2018,3,73,188,4.52,8.0,,120.0,,4.18,0.0,0.0,0.0,15.0,0.26,-0.49,6.0,0.26,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,James Bradberry,00-0032890,CB,NYG,LA,2016,2,73,212,4.5,16.0,36.0,124.0,6.91,4.21,0.0,0.0,0.0,57.0,1.0,0.0,8.0,0.35,0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Logan Ryan,00-0030411,CB,NYG,LA,2013,3,71,195,4.56,14.0,32.5,116.0,6.69,4.06,0.0,0.0,0.0,57.0,1.0,0.020000000000000018,1.0,0.04,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Madre Harper,00-0036084,CB,NYG,LA,,,73,196,,,,,,,0.0,0.0,,2.0,0.04,,3.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Ryan Lewis,00-0033608,CB,NYG,LA,,,72,195,,,,,,,0.0,0.0,0.0,42.0,0.74,0.51,3.0,0.13,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Corey Ballentine,00-0035633,DB,NYG,LA,2019,6,72,191,4.47,15.0,39.5,135.0,6.82,4.14,0.0,0.0,0.0,0.0,0.0,-0.03,16.0,0.7,-0.17000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Nate Ebner,00-0029570,DB,NYG,LA,2012,6,72,215,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.19,20.0,0.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Sean Chandler,00-0034496,DB,NYG,LA,,,70,200,4.65,16.0,34.5,119.0,,4.62,0.0,0.0,0.0,0.0,0.0,-0.05,16.0,0.7,0.24999999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,B.J. Hill,00-0034800,DE,NYG,LA,2018,3,75,311,4.99,35.0,26.5,101.0,7.28,4.53,0.0,0.0,0.0,15.0,0.26,-0.10999999999999999,3.0,0.13,-0.16999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Dalvin Tomlinson,00-0033546,DE,NYG,LA,2017,2,75,335,5.19,,27.0,110.0,7.68,4.59,0.0,0.0,0.0,45.0,0.79,0.14,6.0,0.26,-0.16999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Leonard Williams,00-0031933,DE,NYG,LA,2015,1,77,310,4.97,,29.5,106.0,7.59,4.53,0.0,0.0,0.0,38.0,0.67,-0.07999999999999996,5.0,0.22,-0.07999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Dexter Lawrence,00-0035683,DT,NYG,LA,2019,1,76,340,5.05,36.0,,,,,0.0,0.0,0.0,42.0,0.74,0.020000000000000018,8.0,0.35,-0.08000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Elijhaa Penny,00-0032813,FB,NYG,LA,,,73,250,,,,,,,1.0,0.01,-0.03,0.0,0.0,0.0,17.0,0.74,0.17000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8
2020,4,Adrian Colbert,00-0033302,FS,NYG,LA,2017,7,74,205,,,,,,,0.0,0.0,0.0,43.0,0.75,0.67,4.0,0.17,-0.4099999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Kevin Zeitler,00-0029592,G,NYG,LA,2012,1,76,332,5.32,32.0,29.0,101.0,7.77,4.61,68.0,1.0,0.0,0.0,0.0,0.0,3.0,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Nick Gates,00-0034445,G,NYG,LA,,,77,312,5.46,20.0,24.0,94.0,7.61,4.68,68.0,1.0,0.0,0.0,0.0,0.0,3.0,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Shane Lemieux,00-0036397,G,NYG,LA,2020,5,76,310,5.11,,25.5,107.0,8.13,4.9,1.0,0.01,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Will Hernandez,00-0034346,G,NYG,LA,2018,2,75,332,5.15,37.0,24.0,104.0,7.59,4.7,68.0,1.0,0.0,0.0,0.0,0.0,3.0,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Blake Martinez,00-0032408,ILB,NYG,LA,2016,4,74,237,4.71,22.0,28.5,113.0,6.98,4.2,0.0,0.0,0.0,57.0,1.0,0.020000000000000018,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Devante Downs,00-0034167,ILB,NYG,LA,2018,7,74,252,,,,,,,0.0,0.0,0.0,4.0,0.07,-0.6299999999999999,15.0,0.65,0.43000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Graham Gano,00-0026858,K,NYG,LA,,,74,202,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.26,-0.03999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Cameron Brown,00-0036400,LB,NYG,LA,,,77,230,4.72,16.0,35.5,123.0,,,0.0,0.0,0.0,0.0,0.0,-0.03,20.0,0.87,0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Kyler Fackrell,00-0032955,LB,NYG,LA,2016,3,77,245,4.72,15.0,34.5,121.0,,,0.0,0.0,0.0,42.0,0.74,0.25,2.0,0.09,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Lorenzo Carter,00-0034360,LB,NYG,LA,2018,3,77,264,4.5,,36.0,130.0,,,0.0,0.0,0.0,46.0,0.81,0.16000000000000003,10.0,0.43,0.08000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Markus Golden,00-0032127,LB,NYG,LA,2015,2,74,260,4.9,,,,,,0.0,0.0,0.0,7.0,0.12,-0.16999999999999998,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Oshane Ximines,00-0035708,LB,NYG,LA,2019,3,76,254,4.78,24.0,34.0,118.0,7.13,4.57,0.0,0.0,0.0,19.0,0.33,-0.24999999999999994,5.0,0.22,-0.43000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Tae Crowder,00-0036167,LB,NYG,LA,2020,7,73,235,,,,,,,0.0,0.0,0.0,33.0,0.58,0.5499999999999999,10.0,0.43,-0.09000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Casey Kreiter,00-0030957,LS,NYG,LA,,,73,250,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.35,0.17999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Austin Johnson,00-0032763,NT,NYG,LA,2016,2,76,314,5.32,25.0,26.0,96.0,7.84,4.75,0.0,0.0,0.0,13.0,0.23,-0.04000000000000001,2.0,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Andrew Thomas,00-0036386,OT,NYG,LA,2020,1,77,315,5.22,21.0,30.5,109.0,7.58,4.66,68.0,1.0,0.040000000000000036,0.0,0.0,0.0,3.0,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Cameron Fleming,00-0031067,OT,NYG,LA,2014,4,77,320,5.28,26.0,23.5,97.0,8.24,5.0,56.0,0.82,-0.18000000000000005,0.0,0.0,0.0,3.0,0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Matt Peart,00-0036392,OT,NYG,LA,2020,3,79,318,5.06,26.0,30.0,113.0,8.01,4.92,12.0,0.18,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Riley Dixon,00-0032943,P,NYG,LA,2016,7,76,221,5.04,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.35,0.17999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Daniel Jones,00-0035710,QB,NYG,LA,2019,1,77,230,4.81,,33.5,120.0,7.0,4.41,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,159.0,1.0,11.0,0,2.8167777777777783,3.0313043478260893,5.808055555555555,-2.7767512077294656,11.11111111111111,25.684464175839835,-3.247499999999999,63.888888888888886,67.80820986669924,-3.919320977810358,,,,,,,,,,,,,,,,,,6.0,45.0,0.0,3.0,,,,,,,,,8.86,27
2020,4,Devonta Freeman,00-0031285,RB,NYG,LA,2014,4,68,206,4.58,,31.5,118.0,7.11,4.26,37.0,0.54,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,35.0,-2.0,37.0,0.0,2.0,0,,,,,4.0,0.1111111111111111,,,,,11.0,33.0,0.0,2.0,5.118181818181819,0.0,2.9874,40.44377369193738,-7.4437736919373805,3.0,-0.6767066992670346,0.36363636363636365,8.8,27
2020,4,Dion Lewis,00-0028087,RB,NYG,LA,2011,5,68,195,4.56,17.0,34.5,112.0,6.9,4.18,21.0,0.31,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,8.0,17.0,3.0,0.0,0.0,0,,,,,3.0,0.08333333333333333,,,,,1.0,10.0,0.0,1.0,,,,,,,,,2.8,49
2020,4,Wayne Gallman,00-0033950,RB,NYG,LA,2017,4,72,210,4.6,21.0,29.5,120.0,7.17,4.28,10.0,0.15,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,45.0,0.0,1.0,,,,,,,,,4.5,40
2020,4,Julian Love,00-0034974,SAF,NYG,LA,2019,4,71,195,4.54,14.0,36.0,121.0,6.72,4.1,0.0,0.0,0.0,17.0,0.3,-0.5900000000000001,1.0,0.04,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Evan Engram,00-0033881,TE,NYG,LA,2017,1,75,240,4.42,19.0,36.0,125.0,6.92,4.23,57.0,0.84,-0.010000000000000009,0.0,0.0,0.0,3.0,0.13,0.0,,,,,,,,,,,,,,,,,,6.0,35.0,24.0,37.0,0.0,3.0,0,2.641000000000001,7.262222222222224,3.017360814299453,12.630924482280365,10.0,0.2777777777777778,60.0,5.764999999999998,4.139284135433779,1.625715864566219,,,,,,,,,,,,,6.5,18
2020,4,Kaden Smith,00-0034988,TE,NYG,LA,2019,6,77,249,4.92,15.0,32.0,108.0,7.08,4.47,24.0,0.35,0.03999999999999998,0.0,0.0,0.0,9.0,0.39,0.0,,,,,,,,,,,,,,,,,,1.0,10.0,8.0,2.0,0.0,1.0,0,,,,,1.0,0.027777777777777776,,,,,,,,,,,,,,,,,1.5,43
2020,4,Levine Toilolo,00-0030443,TE,NYG,LA,2013,4,80,268,4.86,17.0,31.0,113.0,7.09,4.57,11.0,0.16,0.08,0.0,0.0,0.0,9.0,0.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50
2020,4,C.J. Board,00-0033367,WR,NYG,LA,,,73,181,,,,,,,32.0,0.47,0.009999999999999953,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,0.0,0.0,0.0,0,,,,,1.0,0.027777777777777776,,,,,1.0,3.0,0.0,0.0,,,,,,,,,0.30000000000000004,81
2020,4,Damion Ratley,00-0034273,WR,NYG,LA,2018,6,74,200,,,,,,,29.0,0.43,0.08000000000000002,0.0,0.0,0.0,6.0,0.26,0.26,,,,,,,,,,,,,,,,,,3.0,34.0,42.0,5.0,0.0,1.0,0,,,,,4.0,0.1111111111111111,,,,,,,,,,,,,,,,,4.9,56
2020,4,Darius Slayton,00-0035535,WR,NYG,LA,2019,5,73,198,4.39,11.0,40.5,135.0,7.0,4.15,66.0,0.97,-0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,48.0,93.0,17.0,0.0,2.0,0,13.551428571428572,5.942857142857144,1.9227331817023587,45.36802333923192,7.0,0.19444444444444445,42.857142857142854,5.9966666666666635,6.267743779272526,-0.2710771126058624,,,,,,,,,,,,,6.300000000000001,47
2020,4,Golden Tate,00-0027891,WR,NYG,LA,2010,2,71,191,4.42,17.0,35.0,120.0,7.12,4.34,51.0,0.75,-0.17000000000000004,0.0,0.0,0.0,5.0,0.22,0.22,,,,,,,,,,,,,,,,,,4.0,20.0,17.0,17.0,0.0,2.0,0,2.7450000000000006,8.794,3.6000542368852657,7.876990769525087,6.0,0.16666666666666666,66.66666666666666,4.792499999999999,6.832563705675625,-2.0400637056756263,,,,,,,,,,,,,4.0,62
2020,4,Josh Andrews,00-0030706,C,NYJ,DEN,,,74,298,,,,,,,2.0,0.03,0.03,0.0,0.0,0.0,7.0,0.2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Brian Poole,00-0032596,CB,NYJ,DEN,,,70,213,,,,,,,0.0,0.0,0.0,57.0,0.81,0.030000000000000027,15.0,0.43,-0.09000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Javelin Guidry,00-0036149,CB,NYJ,DEN,,,69,191,4.29,21.0,,,,,0.0,0.0,,0.0,0.0,,15.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Lamar Jackson,00-0036152,CB,NYJ,DEN,,,74,212,,,,,,,0.0,0.0,,59.0,0.84,,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Pierre Desir,00-0031331,CB,NYJ,DEN,2014,4,73,192,4.59,11.0,35.0,133.0,6.86,4.3,0.0,0.0,0.0,70.0,1.0,0.020000000000000018,17.0,0.49,-0.030000000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Blessuan Austin,00-0035294,DB,NYJ,DEN,2019,6,73,198,,15.0,,,,,0.0,0.0,0.0,11.0,0.16,-0.82,1.0,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Matthias Farley,00-0032496,DB,NYJ,DEN,,,71,209,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.05,28.0,0.8,-0.08999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Bryce Huff,00-0036151,DE,NYJ,DEN,,,75,255,,,,,,,0.0,0.0,0.0,42.0,0.6,0.48,11.0,0.31,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Henry Anderson,00-0032269,DE,NYJ,DEN,2015,3,78,301,4.97,,30.0,111.0,7.2,4.19,0.0,0.0,0.0,20.0,0.29,-0.10000000000000003,7.0,0.2,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,John Franklin-Myers,00-0034805,DE,NYJ,DEN,2018,4,76,288,4.75,26.0,33.0,113.0,7.36,4.48,0.0,0.0,0.0,31.0,0.44,0.08000000000000002,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Jordan Jenkins,00-0032970,DE,NYJ,DEN,2016,3,75,260,4.8,16.0,36.5,121.0,,,0.0,0.0,0.0,14.0,0.2,-0.38999999999999996,3.0,0.09,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Kyle Phillips,00-0035507,DE,NYJ,DEN,,,76,277,,,,,,,0.0,0.0,0.0,24.0,0.34,-0.019999999999999962,0.0,0.0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Foley Fatukasi,00-0034275,DT,NYJ,DEN,2018,6,76,318,,,,,,,0.0,0.0,0.0,24.0,0.34,-0.04999999999999999,13.0,0.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Quinnen Williams,00-0035718,DT,NYJ,DEN,2019,1,75,303,4.83,,30.5,112.0,,,0.0,0.0,0.0,50.0,0.71,0.1499999999999999,7.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Marcus Maye,00-0033892,FS,NYJ,DEN,2017,2,72,207,,,,,,,0.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Alex Lewis,00-0032407,G,NYJ,DEN,2016,4,78,305,5.22,27.0,29.5,100.0,7.94,4.72,77.0,1.0,0.0,0.0,0.0,0.0,7.0,0.2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Connor McGovern,00-0033011,G,NYJ,DEN,,,76,306,5.11,33.0,33.0,109.0,7.5,4.65,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Greg Van Roten,00-0029685,G,NYJ,DEN,,,76,295,,,,,,,77.0,1.0,0.0,0.0,0.0,0.0,7.0,0.2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Mekhi Becton,00-0036284,G,NYJ,DEN,2020,1,79,363,5.1,23.0,,,,,17.0,0.22,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Alec Ogletree,00-0030527,ILB,NYJ,DEN,2013,1,75,250,4.7,20.0,33.5,122.0,7.16,4.39,0.0,0.0,0.0,39.0,0.56,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Avery Williamson,00-0031263,ILB,NYJ,DEN,2014,5,73,246,4.66,25.0,30.5,120.0,7.11,4.07,0.0,0.0,0.0,31.0,0.44,-0.51,0.0,0.0,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Sam Ficken,00-0033138,K,NYJ,DEN,,,73,192,5.06,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.43,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Frankie Luvu,00-0034302,LB,NYJ,DEN,,,75,236,,,,,,,0.0,0.0,0.0,3.0,0.04,-0.030000000000000006,21.0,0.6,-0.030000000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Harvey Langi,00-0033392,LB,NYJ,DEN,,,74,252,,23.0,33.0,118.0,7.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.8,-0.08999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Neville Hewitt,00-0031740,LB,NYJ,DEN,,,74,234,,,,,,,0.0,0.0,0.0,70.0,1.0,0.0,10.0,0.29,-0.23000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Tarell Basham,00-0033917,LB,NYJ,DEN,2017,3,76,266,4.7,15.0,31.5,119.0,7.27,4.35,0.0,0.0,0.0,51.0,0.73,0.18999999999999995,16.0,0.46,-0.12999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Thomas Hennessy,00-0033260,LS,NYJ,DEN,,,74,246,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.29,0.06999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Steve McLendon,00-0026564,NT,NYJ,DEN,,,75,310,,,,,,,0.0,0.0,0.0,34.0,0.49,0.0,9.0,0.26,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Chuma Edoga,00-0035698,OT,NYJ,DEN,2019,3,76,315,5.19,21.0,,,,,4.0,0.05,-0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Conor McDermott,00-0033300,OT,NYJ,DEN,2017,6,80,305,5.18,,28.5,105.0,7.52,4.58,56.0,0.73,0.20999999999999996,0.0,0.0,0.0,7.0,0.2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,George Fant,00-0032466,OT,NYJ,DEN,,,77,296,,,,,,,75.0,0.97,-0.030000000000000027,0.0,0.0,0.0,6.0,0.17,0.06000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,4,Braden Mann,00-0036313,P,NYJ,DEN,2020,6,71,198,4.83,,31.0,111.0,7.03,4.13,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.29,0.02999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Joe Flacco,00-0026158,QB,NYJ,DEN,2008,1,78,245,4.84,,28.5,110.0,6.82,4.27,4.0,0.05,,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,16.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,34
2020,4,Sam Darnold,00-0034869,QB,NYJ,DEN,2018,1,75,225,4.85,,26.5,105.0,6.96,4.4,73.0,0.95,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,49.0,23.0,0.0,176.0,0.0,11.0,0,2.945190476190476,7.345217391304349,10.15121951219512,-2.8060021208907706,16.666666666666664,40.44697887358214,2.1756097560975607,54.761904761904766,60.094745936138295,-5.332841174233529,,,,,,,,,,,,,,,,,,6.0,84.0,1.0,3.0,,,,,,,,,21.44,11
2020,4,Frank Gore,00-0023500,RB,NYJ,DEN,2005,3,69,212,4.58,,,,,,37.0,0.48,0.07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,6.0,15.0,5.0,0.0,0.0,0,,,,,2.0,0.045454545454545456,,,,,13.0,30.0,0.0,1.0,5.401333333333334,0.0,2.4493636363636364,44.53349103227995,-14.533491032279947,2.3076923076923075,-1.117960848636919,0.23076923076923078,4.1,43
2020,4,Kalen Ballage,00-0034799,RB,NYJ,DEN,2018,4,74,231,4.46,15.0,33.5,122.0,6.91,4.35,30.0,0.39,0.09000000000000002,0.0,0.0,0.0,11.0,0.31,0.010000000000000009,,,,,,,,,,,,,,,,,,2.0,11.0,25.0,5.0,0.0,0.0,0,,,,,3.0,0.06818181818181818,,,,,,,,,,,,,,,,,2.1,53
2020,4,La'Mical Perine,00-0036269,RB,NYJ,DEN,2020,4,71,216,4.62,22.0,35.0,118.0,7.13,4.31,10.0,0.13,-0.2,0.0,0.0,0.0,18.0,0.51,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,15.0,0.0,1.0,,,,,,,,,1.5,56
2020,4,Bradley McDougald,00-0030161,S,NYJ,DEN,,,73,209,,,,,,,0.0,0.0,0.0,70.0,1.0,0.06999999999999995,0.0,0.0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,4,Chris Herndon,00-0034766,TE,NYJ,DEN,2018,4,76,253,,21.0,,,,,55.0,0.71,-0.09000000000000008,0.0,0.0,0.0,8.0,0.23,-0.03,,,,,,,,,,,,,,,,,,1.0,11.0,16.0,9.0,0.0,1.0,0,,,,,4.0,0.09090909090909091,,,,,,,,,,,,,,,,,1.6,42
