season,week,player_name,gsis_id,position,team,opponent,draft_year,draft_round,player_height,player_weight,fourty,bench,vertical,broad_jump,cone,shuttle,offense_snaps,offense_snap_share,wow_offense_snap_share_change,defense_snaps,defense_snap_share,wow_defense_snap_share_change,special_teams_snaps,special_teams_snap_share,wow_special_teams_snap_share_change,pass_attempts,pass_complete,pass_touchdowns,passing_yards,interceptions,pass_first_downs,pass_2pt_conversions,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,receptions,receiving_yards,receiving_air_yards,receiving_yac,receiving_touchdowns,receiving_first_downs,receiving_2pt_conversions,avg_air_distance,avg_cushion,avg_separation,percent_share_of_intended_air_yards,targets,target_share,catch_percentage,avg_yac,avg_expected_yac,avg_yac_above_expectation,rush_attempts,rushing_yards,rush_touchdowns,rush_first_downs,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,fantasy_points,f_position_rank
2019,1,Maxx Crosby,00-0034973,DE,OAK,DEN,2019,4,77,255,4.66,,36.0,122.0,6.89,4.13,0.0,0.0,,23.0,0.37,,7.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Johnathan Hankins,00-0030063,DT,OAK,DEN,2013,2,75,335,5.31,,26.0,104.0,7.59,4.61,0.0,0.0,,45.0,0.73,,5.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Maurice Hurst,00-0034746,DT,OAK,DEN,2018,5,74,291,,,,,,,0.0,0.0,,32.0,0.52,,5.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,P.J. Hall,00-0034262,DT,OAK,DEN,2018,2,72,305,,,,,,,0.0,0.0,,25.0,0.4,,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Alec Ingold,00-0035125,FB,OAK,DEN,,,73,232,4.89,16.0,34.0,116.0,7.35,4.32,15.0,0.27,,0.0,0.0,,10.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5
2019,1,Curtis Riley,00-0032042,FS,OAK,DEN,,,72,190,,,,,,,0.0,0.0,,23.0,0.37,,12.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Erik Harris,00-0032320,FS,OAK,DEN,,,74,225,,,,,,,0.0,0.0,,0.0,0.0,,21.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Karl Joseph,00-0032888,FS,OAK,DEN,2016,1,70,200,4.57,,,,,,0.0,0.0,,53.0,0.85,,12.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Denzelle Good,00-0031632,G,OAK,DEN,2015,7,77,340,,,,,,,55.0,1.0,,0.0,0.0,,4.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Jordan Devey,00-0030011,G,OAK,DEN,,,78,320,5.25,21.0,24.0,98.0,7.91,4.77,55.0,1.0,,0.0,0.0,,4.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Daniel Carlson,00-0034161,K,OAK,DEN,2018,5,77,215,,,,,,,0.0,0.0,,0.0,0.0,,9.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Arden Key,00-0034825,LB,OAK,DEN,2018,3,77,240,,,31.0,117.0,7.16,4.25,0.0,0.0,,28.0,0.45,,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Kyle Wilber,00-0029647,LB,OAK,DEN,2012,4,76,240,4.73,25.0,33.5,117.0,7.11,4.31,0.0,0.0,,0.0,0.0,,19.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Nicholas Morrow,00-0033445,LB,OAK,DEN,,,72,216,,,,,,,0.0,0.0,,26.0,0.42,,10.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Trent Sieg,00-0034198,LS,OAK,DEN,,,76,240,,,,,,,0.0,0.0,,0.0,0.0,,7.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Marquel Lee,00-0033956,MLB,OAK,DEN,2017,5,75,235,,25.0,31.0,118.0,,,0.0,0.0,,8.0,0.13,,16.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Benson Mayowa,00-0030380,OLB,OAK,DEN,,,75,252,,,,,,,0.0,0.0,,23.0,0.37,,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Tahir Whitehead,00-0029212,OLB,OAK,DEN,2012,5,73,228,4.62,21.0,37.0,124.0,7.14,4.37,0.0,0.0,,44.0,0.71,,6.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Vontaze Burfict,00-0028912,OLB,OAK,DEN,,,73,255,5.0,,30.0,104.0,,,0.0,0.0,,54.0,0.87,,6.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Brandon Parker,00-0034763,OT,OAK,DEN,2018,3,80,320,5.4,,28.5,113.0,7.82,4.68,6.0,0.11,,0.0,0.0,,4.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Kolton Miller,00-0034759,OT,OAK,DEN,2018,1,80,325,4.95,24.0,31.5,121.0,7.34,4.49,55.0,1.0,,0.0,0.0,,4.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Trent Brown,00-0032071,OT,OAK,DEN,2015,7,80,380,5.21,20.0,23.5,97.0,8.23,4.78,55.0,1.0,,0.0,0.0,,4.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,AJ Cole,00-0035190,P,OAK,DEN,,,76,220,,,,,,,0.0,0.0,,0.0,0.0,,7.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Derek Carr,00-0031280,QB,OAK,DEN,2014,2,75,215,4.69,,34.5,110.0,,4.2,55.0,1.0,,0.0,0.0,,0.0,0.0,,,,,,,,,2.3310384615384616,6.211363636363637,7.656538461538461,-1.4451748251748242,15.384615384615385,38.272215770712826,-1.4203846153846151,84.61538461538461,69.72302358884079,14.892361026543824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35
2019,1,DeAndre Washington,00-0032940,RB,OAK,DEN,2016,5,68,210,4.49,24.0,34.5,116.0,7.03,4.2,5.0,0.09,,0.0,0.0,,8.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63
2019,1,Jalen Richard,00-0033025,RB,OAK,DEN,,,68,205,,,,,,,9.0,0.16,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63
2019,1,Josh Jacobs,00-0035700,RB,OAK,DEN,2019,1,70,223,,,,,,,40.0,0.73,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61764705882353,26.08695652173913,2.1656190476190473,87.28804651125438,-2.288046511254379,3.6956521739130435,-0.09948028309801647,0.391304347826087,0.0,63
2019,1,Daryl Worley,00-0032891,S,OAK,DEN,2016,3,73,210,4.64,14.0,35.5,123.0,6.98,4.15,0.0,0.0,,62.0,1.0,,7.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Lamarcus Joyner,00-0031389,S,OAK,DEN,2014,2,68,185,4.55,14.0,37.5,124.0,7.26,4.4,0.0,0.0,,54.0,0.87,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Darren Waller,00-0031610,TE,OAK,DEN,2015,6,78,238,4.46,12.0,37.0,125.0,7.07,4.25,55.0,1.0,,0.0,0.0,,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,6.299999999999999,4.1875,2.644558750997654,25.31772743256141,,,87.5,5.032857142857144,7.01005641680581,-1.9771992739486661,,,,,,,,,,,,,0.0,43
2019,1,Derek Carrier,00-0029119,TE,OAK,DEN,,,75,240,,,,,,,0.0,0.0,,0.0,0.0,,19.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Foster Moreau,00-0034981,TE,OAK,DEN,2019,4,76,250,4.66,22.0,36.5,121.0,7.16,4.11,29.0,0.53,,0.0,0.0,,12.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43
2019,1,Dwayne Harris,00-0028114,WR,OAK,DEN,2011,6,70,215,4.53,10.0,34.0,111.0,6.77,4.21,2.0,0.04,,0.0,0.0,,17.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89
2019,1,Hunter Renfrow,00-0034983,WR,OAK,DEN,2019,5,70,185,4.59,7.0,35.0,116.0,6.8,4.19,16.0,0.29,,0.0,0.0,,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89
2019,1,J.J. Nelson,00-0032112,WR,OAK,DEN,2015,5,70,160,4.28,,36.0,127.0,7.02,4.15,6.0,0.11,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89
2019,1,Ryan Grant,00-0031068,WR,OAK,DEN,2014,5,72,194,4.64,8.0,35.5,119.0,6.68,4.11,40.0,0.73,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89
2019,1,Tyrell Williams,00-0032160,WR,OAK,DEN,,,76,210,,,,,,,52.0,0.95,,0.0,0.0,,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,17.232857142857146,6.8914285714285715,2.1979090105192536,60.59677500376752,,,85.71428571428571,5.158333333333334,5.090189648415598,0.06814368491773592,,,,,,,,,,,,,0.0,89
2019,1,Jason Kelce,00-0028129,C,PHI,WAS,2011,6,75,295,4.89,,30.5,110.0,7.22,4.14,74.0,1.0,,0.0,0.0,,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Avonte Maddox,00-0034377,CB,PHI,WAS,2018,4,69,191,4.39,13.0,37.0,125.0,6.51,4.0,0.0,0.0,,58.0,0.91,,9.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Rasul Douglas,00-0033551,CB,PHI,WAS,2017,3,74,209,4.59,16.0,33.5,120.0,6.97,4.26,0.0,0.0,,55.0,0.86,,18.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Ronald Darby,00-0032195,CB,PHI,WAS,2015,2,71,193,4.38,12.0,41.5,129.0,6.94,4.14,0.0,0.0,,45.0,0.7,,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Sidney Jones,00-0033543,CB,PHI,WAS,2017,2,72,181,4.47,,33.5,123.0,7.02,4.28,0.0,0.0,,32.0,0.5,,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Johnathan Cyprien,00-0030538,DB,PHI,WAS,2013,2,73,211,4.64,,38.5,,,,0.0,0.0,,1.0,0.02,,19.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Brandon Graham,00-0027865,DE,PHI,WAS,2010,1,74,265,4.71,31.0,,,,,0.0,0.0,,46.0,0.72,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Derek Barnett,00-0033876,DE,PHI,WAS,2017,1,75,259,4.88,,31.0,117.0,6.96,4.44,0.0,0.0,,52.0,0.81,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Vinny Curry,00-0029412,DE,PHI,WAS,2012,2,75,279,4.87,,32.0,110.0,6.9,4.4,0.0,0.0,,22.0,0.34,,5.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Fletcher Cox,00-0029653,DT,PHI,WAS,2012,1,76,310,4.77,30.0,26.0,103.0,7.07,4.53,0.0,0.0,,42.0,0.66,,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Hassan Ridgeway,00-0032402,DT,PHI,WAS,2016,4,75,305,5.02,24.0,32.0,113.0,8.28,4.82,0.0,0.0,,23.0,0.36,,9.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Malik Jackson,00-0029568,DT,PHI,WAS,2012,5,77,285,4.85,25.0,28.0,105.0,7.38,4.41,0.0,0.0,,32.0,0.5,,5.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Timmy Jernigan,00-0031170,DT,PHI,WAS,2014,2,74,295,5.06,27.0,29.5,102.0,,4.83,0.0,0.0,,24.0,0.38,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Andrew Sendejo,00-0027914,FS,PHI,WAS,,,73,210,,,,,,,0.0,0.0,,36.0,0.56,,19.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Rodney McLeod Jr.,00-0028899,FS,PHI,WAS,,,70,185,,,,,,,0.0,0.0,,64.0,1.0,,8.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Rudy Ford,00-0033792,FS,PHI,WAS,2017,6,72,210,,20.0,,,,,0.0,0.0,,0.0,0.0,,18.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Brandon Brooks,00-0029679,G,PHI,WAS,2012,3,77,335,,,,,,,54.0,0.73,,0.0,0.0,,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Halapoulivaati Vaitai,00-0032785,G,PHI,WAS,2016,5,78,322,5.26,23.0,29.0,113.0,8.26,5.0,20.0,0.27,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Isaac Seumalo,00-0032954,G,PHI,WAS,2016,3,76,303,5.19,,26.0,105.0,7.4,4.52,74.0,1.0,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Jake Elliott,00-0033787,K,PHI,WAS,2017,5,69,167,4.79,,,,,,0.0,0.0,,0.0,0.0,,10.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,L.J. Fort,00-0028932,LB,PHI,WAS,,,72,232,,,,,,,0.0,0.0,,0.0,0.0,,18.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Nate Gerry,00-0033577,LB,PHI,WAS,2017,5,74,230,4.58,17.0,30.5,122.0,,,0.0,0.0,,2.0,0.03,,24.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,T.J. Edwards,00-0035386,LB,PHI,WAS,,,72,228,,16.0,,,,,0.0,0.0,,0.0,0.0,,9.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Rick Lovato,00-0031911,LS,PHI,WAS,,,74,249,,,,,,,0.0,0.0,,0.0,0.0,,7.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Josh Sweat,00-0034381,OLB,PHI,WAS,2018,4,77,265,4.53,,39.5,124.0,,4.28,0.0,0.0,,14.0,0.22,,11.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Nigel Bradham,00-0029272,OLB,PHI,WAS,2012,4,74,241,4.56,24.0,37.0,121.0,7.18,4.37,0.0,0.0,,64.0,1.0,,2.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Zach Brown,00-0029566,OLB,PHI,WAS,,,73,250,4.44,,33.5,116.0,,,0.0,0.0,,28.0,0.44,,5.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Andre Dillard,00-0035233,OT,PHI,WAS,2019,1,77,315,4.96,24.0,29.0,118.0,7.44,4.4,4.0,0.05,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Jason Peters,00-0022531,OT,PHI,WAS,,,76,328,4.93,21.0,29.0,115.0,7.7,4.75,74.0,1.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Lane Johnson,00-0030561,OT,PHI,WAS,2013,1,78,325,4.72,28.0,34.0,118.0,7.31,4.52,74.0,1.0,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Cameron Johnston,00-0033729,P,PHI,WAS,,,71,194,4.92,,,,,,0.0,0.0,,0.0,0.0,,7.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Carson Wentz,00-0032950,QB,PHI,WAS,2016,1,77,237,4.77,,30.5,118.0,6.86,4.15,74.0,1.0,,0.0,0.0,,0.0,0.0,,40.0,28.0,3.0,313.0,0.0,13.0,0,2.5650512820512823,7.713928571428572,8.605128205128207,-0.8911996336996344,12.82051282051282,58.416012359626194,-0.2153846153846148,71.7948717948718,68.22954485049615,3.5653269443756415,,,,,,,,,,,,,,,,,,4.0,5.0,0.0,3.0,,,,,,,,,25.02,8
2019,1,Corey Clement,00-0033725,RB,PHI,WAS,,,70,220,4.68,19.0,28.5,115.0,,,3.0,0.04,,0.0,0.0,,19.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63
2019,1,Darren Sproles,00-0023564,RB,PHI,WAS,2005,4,66,190,4.47,23.0,33.0,105.0,6.96,3.96,22.0,0.3,,0.0,0.0,,7.0,0.24,,,,,,,,,,,,,,,,,,,3.0,16.0,-3.0,19.0,0.0,0.0,0,,,,,3.0,0.07692307692307693,,,,,10.0,49.0,0.0,2.0,,,,,,,,,8.0,29
2019,1,Jordan Howard,00-0032780,RB,PHI,WAS,2016,5,72,222,4.57,16.0,34.0,122.0,,,17.0,0.23,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,11.0,-1.0,8.0,0.0,0.0,0,,,,,3.0,0.07692307692307693,,,,,6.0,44.0,0.0,2.0,,,,,,,,,6.5,33
2019,1,Miles Sanders,00-0035243,RB,PHI,WAS,2019,2,71,211,4.49,20.0,36.0,124.0,6.89,4.19,36.0,0.49,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,2.0,-5.0,1.0,0.0,0.0,0,,,,,2.0,0.05128205128205128,,,,,11.0,25.0,0.0,1.0,7.8296,27.27272727272727,2.7432857142857143,25.98596869496464,-7.98596869496464,2.272727272727273,-0.798596869496464,0.2,3.2,47
2019,1,Malcolm Jenkins,00-0026990,S,PHI,WAS,2009,1,72,204,4.51,15.0,33.0,124.0,6.59,4.08,0.0,0.0,,64.0,1.0,,7.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Alex Ellis,00-0032864,TE,PHI,WAS,,,76,245,,,,,,,2.0,0.03,,0.0,0.0,,22.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43
2019,1,Dallas Goedert,00-0034351,TE,PHI,WAS,2018,2,77,256,,23.0,,,,,41.0,0.55,,0.0,0.0,,9.0,0.31,,,,,,,,,,,,,,,,,,,2.0,16.0,37.0,10.0,0.0,0.0,0,,,,,3.0,0.07692307692307693,,,,,,,,,,,,,,,,,2.6,28
2019,1,Zach Ertz,00-0030061,TE,PHI,WAS,2013,2,77,250,4.76,24.0,30.5,111.0,7.08,4.47,61.0,0.82,,0.0,0.0,,1.0,0.03,,,,,,,,,,,,,,,,,,,5.0,54.0,41.0,21.0,0.0,3.0,0,5.595714285714285,7.615714285714285,1.9923427951447508,11.671632896305123,7.0,0.1794871794871795,71.42857142857143,4.032000000000002,2.382863751496984,1.6491362485030177,,,,,,,,,,,,,7.9,17
2019,1,Alshon Jeffery,00-0029137,WR,PHI,WAS,2012,2,75,218,4.48,,,,,,59.0,0.8,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,5.0,49.0,56.0,10.0,1.0,4.0,0,10.111428571428572,2.692857142857143,1.9473539522602585,21.090584028605484,7.0,0.1794871794871795,71.42857142857143,2.272,1.5213451978192971,0.7506548021807027,1.0,2.0,1.0,1.0,,,,,,,,,19.6,14
2019,1,DeSean Jackson,00-0026189,WR,PHI,WAS,2008,2,70,175,4.35,,,120.0,,,51.0,0.69,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,8.0,154.0,142.0,15.0,2.0,6.0,0,15.407777777777776,7.598750000000001,3.8205348274170237,41.32002383790226,9.0,0.23076923076923078,88.88888888888889,2.326250000000001,2.698650071616416,-0.3724000716164153,,,,,,,,,,,,,31.4,2
2019,1,J.J. Arcega-Whiteside,00-0035246,WR,PHI,WAS,2019,2,74,237,,,,,,,5.0,0.07,,0.0,0.0,,5.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89
2019,1,Mack Hollins,00-0033555,WR,PHI,WAS,2017,4,76,221,4.53,,,,,,10.0,0.14,,0.0,0.0,,7.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89
2019,1,Nelson Agholor,00-0031549,WR,PHI,WAS,2015,1,72,200,4.42,12.0,,,,,59.0,0.8,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,11.0,76.0,10.0,0.0,0.0,0,13.232000000000003,7.8925,3.0265938342032483,19.713945172824793,5.0,0.1282051282051282,40.0,5.649999999999999,4.567440753345636,1.0825592466543625,,,,,,,,,,,,,2.1,77
2019,1,Maurkice Pouncey,00-0027870,C,PIT,NE,2010,1,76,304,5.25,,,95.0,7.74,4.92,53.0,0.79,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2019,1,Artie Burns,00-0033103,CB,PIT,NE,2016,1,72,187,4.46,,31.5,,,,0.0,0.0,,1.0,0.01,,10.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Cameron Sutton,00-0033930,CB,PIT,NE,2017,3,71,188,4.52,11.0,34.0,120.0,6.81,,0.0,0.0,,17.0,0.24,,6.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Joe Haden,00-0027860,CB,PIT,NE,2010,1,71,195,4.52,18.0,35.0,125.0,6.94,4.34,0.0,0.0,,69.0,0.99,,6.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Mike Hilton,00-0032521,CB,PIT,NE,,,69,184,,,,,,,0.0,0.0,,48.0,0.69,,3.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Steven Nelson,00-0032150,CB,PIT,NE,2015,3,71,194,4.49,19.0,34.5,115.0,6.88,4.07,0.0,0.0,,70.0,1.0,,7.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Stephon Tuitt,00-0031412,DE,PIT,NE,2014,2,78,303,4.92,31.0,,,,,0.0,0.0,,46.0,0.66,,4.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Tyson Alualu,00-0027862,DE,PIT,NE,2010,1,75,304,4.87,21.0,35.5,116.0,7.15,4.43,0.0,0.0,,29.0,0.41,,5.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Cameron Heyward,00-0027969,DT,PIT,NE,2011,1,77,295,4.95,,30.0,,,,0.0,0.0,,52.0,0.74,,6.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Dan McCullers,00-0031193,DT,PIT,NE,,,79,352,5.18,27.0,20.5,97.0,,,0.0,0.0,,9.0,0.13,,7.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2019,1,Roosevelt Nix,00-0030741,FB,PIT,NE,,,71,248,,,,,,,0.0,0.0,,0.0,0.0,,18.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
