season,week,player_name,gsis_id,position,team,opponent,draft_year,draft_round,player_height,player_weight,fourty,bench,vertical,broad_jump,cone,shuttle,offense_snaps,offense_snap_share,wow_offense_snap_share_change,defense_snaps,defense_snap_share,wow_defense_snap_share_change,special_teams_snaps,special_teams_snap_share,wow_special_teams_snap_share_change,pass_attempts,pass_complete,pass_touchdowns,passing_yards,interceptions,pass_first_downs,pass_2pt_conversions,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,receptions,receiving_yards,receiving_air_yards,receiving_yac,receiving_touchdowns,receiving_first_downs,receiving_2pt_conversions,avg_air_distance,avg_cushion,avg_separation,percent_share_of_intended_air_yards,targets,target_share,catch_percentage,avg_yac,avg_expected_yac,avg_yac_above_expectation,rush_attempts,rushing_yards,rush_touchdowns,rush_first_downs,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,fantasy_points,f_position_rank
2013,11,Dan Connolly,00-0022979,G,NE,CAR,,,76,305,5.19,22.0,28.5,108.0,7.65,4.54,70.0,0.97,-0.020000000000000018,0.0,0.0,0.0,4.0,0.19,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Logan Mankins,00-0023467,G,NE,CAR,2005,1,76,308,5.06,21.0,31.5,95.0,7.52,4.44,72.0,1.0,0.010000000000000009,0.0,0.0,0.0,4.0,0.19,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Ryan Wendell,00-0025866,G,NE,CAR,,,74,300,,,,,,,72.0,1.0,0.0,0.0,0.0,0.0,4.0,0.19,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Stephen Gostkowski,00-0024333,K,NE,CAR,2006,4,73,215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.43,-0.11000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Brandon Spikes,00-0027668,LB,NE,CAR,2010,2,74,255,5.05,,29.0,111.0,6.97,,0.0,0.0,0.0,44.0,0.77,0.18000000000000005,4.0,0.19,0.01999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Chris White,00-0028107,LB,NE,CAR,2011,6,75,238,4.65,17.0,34.0,115.0,6.95,4.25,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.62,0.050000000000000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Dane Fletcher,00-0027237,LB,NE,CAR,,,74,245,,,,,,,0.0,0.0,0.0,14.0,0.25,0.01999999999999999,13.0,0.62,-0.06999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Danny Aiken,00-0028496,LS,NE,CAR,,,76,255,5.0,11.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.24,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Isaac Sopoaga,00-0022863,NT,NE,CAR,2004,4,74,330,4.97,42.0,30.5,99.0,7.79,4.66,0.0,0.0,0.0,41.0,0.72,0.37,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Dont'a Hightower,00-0029669,OLB,NE,CAR,2012,1,75,260,4.62,,32.0,,,,0.0,0.0,0.0,57.0,1.0,0.19999999999999996,4.0,0.19,0.01999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Jamie Collins,00-0030421,OLB,NE,CAR,2013,2,75,255,4.64,19.0,41.5,139.0,7.1,4.32,0.0,0.0,0.0,2.0,0.04,0.010000000000000002,17.0,0.81,0.07000000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Rob Ninkovich,00-0024349,OLB,NE,CAR,2006,5,74,260,4.91,23.0,34.5,116.0,6.96,4.18,0.0,0.0,0.0,57.0,1.0,0.53,4.0,0.19,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Marcus Cannon,00-0028076,OT,NE,CAR,2011,5,78,335,5.26,33.0,30.5,105.0,8.07,4.97,72.0,1.0,0.0,0.0,0.0,0.0,4.0,0.19,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Nate Solder,00-0027955,OT,NE,CAR,2011,1,81,316,4.96,21.0,32.0,110.0,7.44,4.34,72.0,1.0,0.0,0.0,0.0,0.0,4.0,0.19,-0.09999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Will Svitek,00-0023620,OT,NE,CAR,2005,6,78,305,,,,,,,2.0,0.03,0.019999999999999997,0.0,0.0,0.0,4.0,0.19,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Ryan Allen,00-0029984,P,NE,CAR,,,74,220,4.98,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.24,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Tom Brady,00-0019596,QB,NE,CAR,2000,6,76,225,5.28,,24.5,99.0,7.2,4.38,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,1.0,283.0,1.0,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,1.0,,,,,,,,,13.620000000000001,16
2013,11,LeGarrette Blount,00-0027325,RB,NE,CAR,,,72,247,4.7,18.0,35.0,117.0,6.85,4.49,19.0,0.26,0.14,0.0,0.0,0.0,0.0,0.0,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,0.0,2.0,,,,,,,,,4.9,36
2013,11,Shane Vereen,00-0027994,RB,NE,CAR,2011,2,70,205,4.49,31.0,34.0,115.0,6.95,4.28,34.0,0.47,-0.13,0.0,0.0,0.0,3.0,0.14,-0.19,,,,,,,,,,,,,,,,,,8.0,65.0,34.0,50.0,0.0,6.0,0,,,,,11.0,0.275,,,,,1.0,7.0,0.0,1.0,,,,,,,,,11.2,17
2013,11,Stevan Ridley,00-0028011,RB,NE,CAR,2011,3,71,220,4.65,18.0,36.0,118.0,6.78,4.21,19.0,0.26,-0.41000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,48.0,1.0,2.0,,,,,,,,,10.8,19
2013,11,Duron Harmon,00-0030383,S,NE,CAR,2013,3,72,205,,,,,,,0.0,0.0,0.0,48.0,0.84,0.31999999999999995,0.0,0.0,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Matthew Mulligan,00-0026008,TE,NE,CAR,,,76,267,,,,,,,14.0,0.19,-0.09999999999999998,0.0,0.0,0.0,9.0,0.43,0.29,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,0.0,0.0,0.0,0,,,,,1.0,0.025,,,,,,,,,,,,,,,,,0.0,43
2013,11,Michael Hoomanawanui,00-0027732,TE,NE,CAR,2010,5,76,265,4.77,25.0,,,,,15.0,0.21,-0.4600000000000001,0.0,0.0,0.0,2.0,0.1,-0.32999999999999996,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,0.0,0.0,0,,,,,1.0,0.025,,,,,,,,,,,,,,,,,0.7,41
2013,11,Rob Gronkowski,00-0027656,TE,NE,CAR,2010,2,78,265,4.68,23.0,,,,,63.0,0.88,0.24,0.0,0.0,0.0,0.0,0.0,-0.03,,,,,,,,,,,,,,,,,,5.0,59.0,67.0,17.0,1.0,3.0,0,,,,,7.0,0.175,,,,,,,,,,,,,,,,,14.4,5
2013,11,Aaron Dobson,00-0030540,WR,NE,CAR,2013,2,75,205,4.37,,,,,,53.0,0.74,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,38.0,78.0,8.0,0.0,2.0,0,,,,,7.0,0.175,,,,,,,,,,,,,,,,,5.800000000000001,45
2013,11,Danny Amendola,00-0026035,WR,NE,CAR,,,71,185,4.58,13.0,27.5,103.0,6.81,4.25,49.0,0.68,0.09000000000000008,0.0,0.0,0.0,1.0,0.05,0.020000000000000004,,,,,,,,,,,,,,,,,,6.0,45.0,29.0,23.0,0.0,3.0,0,,,,,7.0,0.175,,,,,,,,,,,,,,,,,7.5,37
2013,11,Josh Boyce,00-0030474,WR,NE,CAR,2013,4,71,205,4.38,22.0,34.0,131.0,6.68,4.1,2.0,0.03,0.009999999999999998,0.0,0.0,0.0,5.0,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,73
2013,11,Julian Edelman,00-0027150,WR,NE,CAR,2009,7,70,198,,,,,,,59.0,0.82,0.1399999999999999,0.0,0.0,0.0,2.0,0.1,-0.009999999999999995,,,,,,,,,,,,,,,,,,3.0,27.0,13.0,27.0,0.0,1.0,0,,,,,4.0,0.1,,,,,,,,,,,,,,,,,4.2,51
2013,11,Kenbrell Thompkins,00-0030000,WR,NE,CAR,,,72,195,4.54,8.0,33.5,121.0,6.88,4.21,14.0,0.19,-0.010000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,60.0,19.0,41.0,0.0,2.0,0,,,,,2.0,0.05,,,,,,,,,,,,,,,,,7.0,39
2013,11,Matthew Slater,00-0026293,WR,NE,CAR,2008,5,72,205,,,,,,,0.0,0.0,-0.01,0.0,0.0,0.0,13.0,0.62,0.050000000000000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Jabari Greer,00-0022527,CB,NO,SF,,,71,180,4.5,7.0,36.5,126.0,,,0.0,0.0,0.0,9.0,0.16,-0.84,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Keenan Lewis,00-0026903,CB,NO,SF,2009,3,73,208,4.47,19.0,33.5,123.0,,,0.0,0.0,0.0,56.0,0.98,0.14,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Chris Carr,00-0023008,DB,NO,SF,,,70,182,,,,,,,0.0,0.0,0.0,18.0,0.32,-0.19,16.0,0.55,-0.039999999999999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Rafael Bush,00-0027195,DB,NO,SF,,,71,203,,,,,,,0.0,0.0,0.0,33.0,0.58,-0.42000000000000004,3.0,0.1,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Akiem Hicks,00-0029657,DE,NO,SF,2012,3,77,324,,,,,,,0.0,0.0,0.0,36.0,0.63,0.14,4.0,0.14,0.05000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Cameron Jordan,00-0027962,DE,NO,SF,2011,1,76,287,4.74,25.0,31.0,117.0,7.07,4.37,0.0,0.0,0.0,49.0,0.86,0.13,4.0,0.14,0.05000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Glenn Foster,00-0030215,DE,NO,SF,,,76,285,,,,,,,0.0,0.0,0.0,1.0,0.02,-0.49,5.0,0.17,0.05000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Keyunta Dawson,00-0025629,DE,NO,SF,2007,7,75,258,,,,,,,0.0,0.0,0.0,16.0,0.28,0.17000000000000004,24.0,0.83,0.07999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,John Jenkins,00-0030070,DT,NO,SF,2013,3,75,360,5.21,30.0,,,,,0.0,0.0,0.0,20.0,0.35,-0.050000000000000044,4.0,0.14,0.05000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Tom Johnson,00-0024030,DT,NO,SF,,,75,288,,,,,,,0.0,0.0,0.0,14.0,0.25,-0.26,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Jed Collins,00-0026072,FB,NO,SF,,,73,252,,,,,,,23.0,0.33,-0.13,0.0,0.0,0.0,5.0,0.17,0.05000000000000002,,,,,,,,,,,,,,,,,,1.0,3.0,-1.0,4.0,0.0,0.0,0,,,,,1.0,0.023809523809523808,,,,,2.0,3.0,1.0,2.0,,,,,,,,,7.1,3
2013,11,Ben Grubbs,00-0025416,G,NO,SF,2007,1,75,310,5.18,29.0,26.5,103.0,7.99,4.72,69.0,1.0,0.0,0.0,0.0,0.0,5.0,0.17,-0.07999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Brian De La Puente,00-0025980,G,NO,SF,,,75,306,,,,,,,69.0,1.0,0.0,0.0,0.0,0.0,5.0,0.17,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Jahri Evans,00-0024323,G,NO,SF,2006,4,76,318,5.25,20.0,27.0,95.0,7.97,4.8,65.0,0.94,-0.06000000000000005,0.0,0.0,0.0,5.0,0.17,-0.07999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Tim Lelito,00-0030217,G,NO,SF,,,76,315,,,,,,,9.0,0.13,0.13,0.0,0.0,0.0,5.0,0.17,-0.07999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Garrett Hartley,00-0025824,K,NO,SF,,,68,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.17,-0.07999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Junior Galette,00-0027551,LB,NO,SF,,,74,254,4.77,25.0,33.5,113.0,7.04,4.16,0.0,0.0,0.0,56.0,0.98,0.21999999999999997,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Kevin Reddick,00-0030222,LB,NO,SF,,,73,240,4.72,23.0,,113.0,,,0.0,0.0,0.0,0.0,0.0,-0.07,20.0,0.69,0.029999999999999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Ramon Humber,00-0026672,LB,NO,SF,,,71,232,,,,,,,0.0,0.0,0.0,33.0,0.58,0.19999999999999996,20.0,0.69,0.029999999999999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Will Herring,00-0025548,LB,NO,SF,2007,5,75,241,,,,,,,0.0,0.0,0.0,1.0,0.02,-0.25,24.0,0.83,0.07999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Justin Drescher,00-0027197,LS,NO,SF,,,73,235,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Curtis Lofton,00-0026177,MLB,NO,SF,2008,2,72,245,4.79,23.0,24.5,105.0,7.69,4.56,0.0,0.0,0.0,57.0,1.0,0.16000000000000003,4.0,0.14,0.05000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Brodrick Bunkley,00-0024229,NT,NO,SF,2006,1,74,306,5.01,44.0,32.5,113.0,,,0.0,0.0,0.0,23.0,0.4,0.18000000000000002,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,David Hawthorne,00-0025999,OLB,NO,SF,,,72,246,,,,,,,0.0,0.0,0.0,40.0,0.7,0.48,3.0,0.1,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Parys Haralson,00-0024354,OLB,NO,SF,2006,5,72,255,4.8,24.0,32.0,115.0,7.37,4.26,0.0,0.0,0.0,40.0,0.7,0.36999999999999994,4.0,0.14,0.05000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Bryce Harris,00-0028862,OT,NO,SF,,,78,300,,,,,,,11.0,0.16,-0.01999999999999999,0.0,0.0,0.0,10.0,0.34,-0.03999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Charles Brown,00-0027669,OT,NO,SF,2010,2,77,300,5.21,21.0,31.5,,,,69.0,1.0,0.0,0.0,0.0,0.0,5.0,0.17,-0.07999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Zach Strief,00-0024424,OT,NO,SF,2006,7,79,320,5.38,19.0,21.0,94.0,8.01,4.83,69.0,1.0,0.010000000000000009,0.0,0.0,0.0,5.0,0.17,-0.07999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Thomas Morstead,00-0027114,P,NO,SF,2009,5,76,225,4.83,19.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Drew Brees,00-0020531,QB,NO,SF,2001,2,72,209,4.83,,32.0,105.0,7.09,4.21,69.0,1.0,0.06999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,44.0,30.0,1.0,295.0,1.0,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,0.0,0.0,,,,,,,,,13.700000000000001,14
2013,11,Luke McCown,00-0022864,QB,NO,SF,2004,4,76,217,4.71,,37.5,125.0,6.74,4.21,0.0,0.0,-0.07,0.0,0.0,0.0,5.0,0.17,-0.07999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Darren Sproles,00-0023564,RB,NO,SF,2005,4,66,190,4.47,23.0,33.0,105.0,6.96,3.96,21.0,0.3,-0.04999999999999999,0.0,0.0,0.0,5.0,0.17,-0.07999999999999999,,,,,,,,,,,,,,,,,,4.0,19.0,7.0,12.0,0.0,0.0,0,,,,,4.0,0.09523809523809523,,,,,3.0,16.0,0.0,0.0,,,,,,,,,5.5,35
2013,11,Mark Ingram,00-0027966,RB,NO,SF,2011,1,69,215,4.62,21.0,31.5,118.0,7.13,4.62,13.0,0.19,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,0.0,0.0,0.0,0,,,,,2.0,0.047619047619047616,,,,,6.0,25.0,0.0,1.0,,,,,,,,,3.4,42
2013,11,Pierre Thomas,00-0024813,RB,NO,SF,,,71,215,,,,,,,35.0,0.51,0.030000000000000027,0.0,0.0,0.0,5.0,0.17,0.05000000000000002,,,,,,,,,,,,,,,,,,5.0,35.0,5.0,30.0,0.0,1.0,0,,,,,5.0,0.11904761904761904,,,,,11.0,49.0,0.0,3.0,,,,,,,,,10.9,18
2013,11,Travaris Cadet,00-0029205,RB,NO,SF,,,73,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.69,0.029999999999999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Corey White,00-0029658,S,NO,SF,2012,5,73,210,4.53,15.0,37.5,126.0,6.72,4.22,0.0,0.0,0.0,50.0,0.88,0.20999999999999996,16.0,0.55,-0.06999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Isa Abdul-Quddus,00-0028564,S,NO,SF,,,73,196,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.42,24.0,0.83,0.07999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Malcolm Jenkins,00-0026990,S,NO,SF,2009,1,72,204,4.51,15.0,33.0,124.0,6.59,4.08,1.0,0.01,0.01,57.0,1.0,0.55,4.0,0.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Roman Harper,00-0024258,S,NO,SF,2006,2,73,205,4.5,19.0,,,,,0.0,0.0,0.0,17.0,0.3,-0.38999999999999996,12.0,0.41,0.13999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Jimmy Graham,00-0027696,TE,NO,SF,2010,3,79,265,4.53,,38.5,120.0,6.9,4.45,51.0,0.74,0.35,0.0,0.0,0.0,0.0,0.0,-0.12,,,,,,,,,,,,,,,,,,6.0,41.0,72.0,18.0,0.0,5.0,0,,,,,12.0,0.2857142857142857,,,,,,,,,,,,,,,,,7.1000000000000005,17
2013,11,Josh Hill,00-0030216,TE,NO,SF,,,77,250,,,,,,,30.0,0.43,0.0,0.0,0.0,0.0,25.0,0.86,-0.050000000000000044,,,,,,,,,,,,,,,,,,1.0,3.0,14.0,2.0,1.0,1.0,0,,,,,2.0,0.047619047619047616,,,,,,,,,,,,,,,,,6.8,18
2013,11,Kenny Stills,00-0030085,WR,NO,SF,2013,5,73,202,4.38,16.0,33.5,124.0,,4.35,42.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,11.0,37.0,1.0,0.0,1.0,0,,,,,2.0,0.047619047619047616,,,,,,,,,,,,,,,,,1.6,63
2013,11,Lance Moore,00-0023310,WR,NO,SF,,,69,187,4.52,,,,,,34.0,0.49,0.14,0.0,0.0,0.0,2.0,0.07,0.07,,,,,,,,,,,,,,,,,,3.0,23.0,27.0,0.0,0.0,1.0,0,,,,,4.0,0.09523809523809523,,,,,,,,,,,,,,,,,3.8000000000000003,52
2013,11,Marques Colston,00-0024466,WR,NO,SF,2006,7,76,225,4.5,16.0,37.0,123.0,6.94,4.43,47.0,0.68,0.1100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,80.0,71.0,20.0,0.0,4.0,0,,,,,7.0,0.16666666666666666,,,,,,,,,,,,,,,,,10.5,27
2013,11,Nick Toon,00-0029667,WR,NO,SF,2012,4,76,218,4.49,18.0,37.5,,,,11.0,0.16,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,8.0,7.0,1.0,0.0,0.0,0,,,,,1.0,0.023809523809523808,,,,,,,,,,,,,,,,,1.3,65
2013,11,Robert Meachem,00-0025414,WR,NO,SF,2007,1,74,215,4.39,,37.5,121.0,6.97,4.31,21.0,0.3,-0.09000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,78.0,42.0,36.0,0.0,2.0,0,,,,,2.0,0.047619047619047616,,,,,,,,,,,,,,,,,8.8,33
2013,11,Jim Cordle,00-0027264,C,NYG,GB,,,75,320,,,,,,,66.0,1.0,0.0,0.0,0.0,0.0,5.0,0.18,0.03999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,11,Jayron Hosley,00-0029267,CB,NYG,GB,2012,3,70,178,4.38,11.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.18,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Prince Amukamara,00-0027957,CB,NYG,GB,2011,1,72,206,4.38,15.0,38.0,128.0,6.97,4.08,0.0,0.0,0.0,54.0,1.0,0.020000000000000018,8.0,0.29,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Terrell Thomas,00-0026203,CB,NYG,GB,2008,2,72,191,4.45,14.0,30.5,123.0,7.18,,0.0,0.0,0.0,35.0,0.65,0.30000000000000004,3.0,0.11,-0.06999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Trumaine McBride,00-0025608,CB,NYG,GB,2007,7,69,185,4.57,14.0,34.5,122.0,6.96,4.32,0.0,0.0,0.0,52.0,0.96,0.18999999999999995,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Charles James,00-0030263,DB,NYG,GB,,,69,185,,,,,,,0.0,0.0,0.0,1.0,0.02,0.02,20.0,0.71,0.029999999999999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Cooper Taylor,00-0030087,DB,NYG,GB,2013,5,76,228,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.82,-0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Damontre Moore,00-0030069,DE,NYG,GB,2013,3,76,260,4.95,12.0,35.5,122.0,,,0.0,0.0,0.0,2.0,0.04,0.0,15.0,0.54,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Justin Tuck,00-0023509,DE,NYG,GB,2005,3,77,265,4.71,,,,,,0.0,0.0,0.0,42.0,0.78,0.09999999999999998,3.0,0.11,-0.06999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Mathias Kiwanuka,00-0024247,DE,NYG,GB,2006,1,77,267,4.7,17.0,32.0,120.0,7.27,4.13,0.0,0.0,0.0,42.0,0.78,0.15000000000000002,8.0,0.29,0.03999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,11,Cullen Jenkins,00-0021706,DT,NYG,GB,,,74,305,,,,,,,0.0,0.0,0.0,39.0,0.72,0.06999999999999995,3.0,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
